"fips","county","state","days_from_start.x","date.x","predicted.grf.future","log_rolled_cases.x","Predicted_Double_Days","predicted.grf.past"
1001,"Autauga","Alabama",84,"2020-04-14",NA,6.99091400594199,NA,NA
1003,"Baldwin","Alabama",84,"2020-04-14",4.97585365820276,4.20469261939097,6.39856224317072,NA
1005,"Barbour","Alabama",84,"2020-04-14",NA,6.42556338801152,NA,NA
1007,"Bibb","Alabama",84,"2020-04-14",NA,5.99645208861902,NA,NA
1009,"Blount","Alabama",84,"2020-04-14",NA,6.75759662042442,NA,NA
1011,"Bullock","Alabama",84,"2020-04-14",NA,6.11966927822678,NA,NA
1013,"Butler","Alabama",84,"2020-04-14",NA,6.64546244053518,NA,NA
1015,"Calhoun","Alabama",84,"2020-04-14",4.96614427430367,4.04555439805267,5.94634968502295,NA
1017,"Chambers","Alabama",84,"2020-04-14",5.8398663787476,5.21182533519459,7.35197500115785,5.16829737646087
1019,"Cherokee","Alabama",84,"2020-04-14",NA,5.62040086571715,NA,NA
1021,"Chilton","Alabama",84,"2020-04-14",NA,6.66440902035041,NA,NA
1023,"Choctaw","Alabama",84,"2020-04-14",NA,5.64038615809741,NA,NA
1025,"Clarke","Alabama",84,"2020-04-14",NA,6.29077517365714,NA,NA
1027,"Clay","Alabama",84,"2020-04-14",NA,5.4601932321817,NA,NA
1029,"Cleburne","Alabama",84,"2020-04-14",NA,4.81218435537242,NA,NA
1031,"Coffee","Alabama",84,"2020-04-14",NA,6.62992923779366,NA,NA
1033,"Colbert","Alabama",84,"2020-04-14",NA,7.04028617127308,NA,NA
1035,"Conecuh","Alabama",84,"2020-04-14",NA,5.97743806287484,NA,NA
1037,"Coosa","Alabama",84,"2020-04-14",NA,4.66478589566244,NA,NA
1039,"Covington","Alabama",84,"2020-04-14",NA,6.73306169792355,NA,NA
1041,"Crenshaw","Alabama",84,"2020-04-14",NA,5.76384671539885,NA,NA
1043,"Cullman","Alabama",84,"2020-04-14",NA,7.12482326853445,NA,NA
1045,"Dale","Alabama",84,"2020-04-14",NA,6.70756066065347,NA,NA
1047,"Dallas","Alabama",84,"2020-04-14",NA,7.23087343939203,NA,NA
1049,"DeKalb","Alabama",84,"2020-04-14",NA,7.48276221723786,NA,NA
1051,"Elmore","Alabama",84,"2020-04-14",3.98681617288572,3.47462485021697,9.10193329193882,NA
1053,"Escambia","Alabama",84,"2020-04-14",NA,7.00306545878646,NA,NA
1055,"Etowah","Alabama",84,"2020-04-14",5.14974278670999,4.20894794496111,5.5194117540131,NA
1057,"Fayette","Alabama",84,"2020-04-14",NA,5.27006485359615,NA,NA
1059,"Franklin","Alabama",84,"2020-04-14",NA,7.12332738194287,NA,NA
1061,"Geneva","Alabama",84,"2020-04-14",NA,5.55240572171167,NA,NA
1063,"Greene","Alabama",84,"2020-04-14",NA,5.51802645541361,NA,NA
1065,"Hale","Alabama",84,"2020-04-14",NA,6.16331480403464,NA,NA
1067,"Henry","Alabama",84,"2020-04-14",NA,5.56506760295878,NA,NA
1069,"Houston","Alabama",84,"2020-04-14",NA,7.23675065381413,NA,NA
1071,"Jackson","Alabama",84,"2020-04-14",NA,6.81469969851469,NA,NA
1073,"Jefferson","Alabama",84,"2020-04-14",6.86709565923718,6.34388043412633,10.3002595873206,6.97299903676914
1075,"Lamar","Alabama",84,"2020-04-14",NA,5.36464000947911,NA,NA
1077,"Lauderdale","Alabama",84,"2020-04-14",NA,7.01891324262977,NA,NA
1079,"Lawrence","Alabama",84,"2020-04-14",NA,5.81199605929643,NA,NA
