"fips","county","state","date.x","weekly new cases","days_from_start","log_rolled_cases.x.x","t0.hat","tau.hat","tau.var.hat","predicted.grf.future","predicted.grf.future.0","predicted.grf.future.last","Predicted_Double_Days","predicted.grf.past","predicted.grf.past.0","predicted.grf.past.last","log_rolled_cases.x.y","block.mse","block new cases","block.mse.0","block.mse.last","block.mape","block.mape.0","block.mape.last"
1001,"Autauga","Alabama","2020-04-22",7,92,3.07136968775961,-199.070422490182,0.0107364111991166,4.98227501500974e-06,3.20020662214901,3.15061643463387,3.14652456615343,64.5604166704212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1003,"Baldwin","Alabama","2020-04-22",34,92,4.6388812433304,-100.85864594413,0.0245069470688244,3.99844828327695e-06,4.8979252573997,4.80834323030756,4.81042987281217,28.2837017035756,5.30479243666593,4.89174112621166,4.89852691987061,4.27468002104443,0.44343771740955,31.5714285714279,0.0639381203707248,0.0674158773460236,0.143549954914873,0.0545088071061988,0.0559716153358137
1005,"Barbour","Alabama","2020-04-22",16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1007,"Bibb","Alabama","2020-04-22",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1009,"Blount","Alabama","2020-04-22",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1011,"Bullock","Alabama","2020-04-22",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1013,"Butler","Alabama","2020-04-22",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1015,"Calhoun","Alabama","2020-04-22",23,92,4.22995712105045,-39.9203977564662,0.0333276383924265,1.4237219273193e-06,4.62988878175957,4.46274836367145,4.46325058979744,20.7979687128824,4.40761300820512,4.26760728278319,4.25779562072434,4.04805127825126,0.0315616142407126,11.4285714285713,0.00141753467850143,0.000774982064093165,0.0419994534390342,0.00890083768116058,0.00658127231014969
1017,"Chambers","Alabama","2020-04-22",43,92,5.42432049275177,-252.501669356707,0.0159773013871474,4.64656434602298e-06,5.61604810939754,5.54455353245969,5.5361616024618,43.3832450026595,5.97707945927577,5.67868216976384,5.68187729503413,5.26859426509583,0.305542475072681,32.7142857142863,0.0646998627323925,0.0663355064019146,0.101903817678661,0.0468928186216061,0.0474818555847722
1019,"Cherokee","Alabama","2020-04-22",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1021,"Chilton","Alabama","2020-04-22",9,92,3.53472877428668,495.659061971186,-0.00864957883776455,1.09631497507825e-05,3.43093382823351,3.47383094639925,3.47418172242233,-80.1365238193594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1023,"Choctaw","Alabama","2020-04-22",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1025,"Clarke","Alabama","2020-04-22",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1027,"Clay","Alabama","2020-04-22",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1029,"Cleburne","Alabama","2020-04-22",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1031,"Coffee","Alabama","2020-04-22",30,92,4.0943445622221,27.7699181606061,0.0685866460939189,5.97639673820752e-06,4.88543241435939,4.56892975881973,4.57445108487953,10.1061536032945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1033,"Colbert","Alabama","2020-04-22",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1035,"Conecuh","Alabama","2020-04-22",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1037,"Coosa","Alabama","2020-04-22",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1039,"Covington","Alabama","2020-04-22",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1041,"Crenshaw","Alabama","2020-04-22",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1043,"Cullman","Alabama","2020-04-22",4,92,3.63381967693091,470.544950803355,-0.0093916292130837,1.03477183944291e-05,3.48941241393853,3.56245312602172,3.56807827243932,-73.8047856057079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1045,"Dale","Alabama","2020-04-22",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1047,"Dallas","Alabama","2020-04-22",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1049,"DeKalb","Alabama","2020-04-22",27,92,3.6959969218828,40.6385440720029,0.0784266809366687,2.76905399420439e-05,4.57709528306449,4.23833136013757,4.24498368843948,8.83815523341702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1051,"Elmore","Alabama","2020-04-22",25,92,3.94573406277046,20.7195734854921,0.0585057047392753,7.37124491843055e-06,4.57985152052233,4.3540179661424,4.35527399594539,11.8475144201559,4.41681864630419,3.983444122086,3.99364311937001,3.40119738166216,0.221920684843148,21.7142857142857,0.00142204857358156,0.0022952777042589,0.119390860113609,0.00955717205357282,0.0121419882428445
1053,"Escambia","Alabama","2020-04-22",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1055,"Etowah","Alabama","2020-04-22",32,92,4.53719720240189,-40.8719896952241,0.0354823383386467,1.97056001761075e-06,4.96298526246565,4.78366837703944,4.78557357077242,19.5349915764988,5.20102137778961,4.81991466447207,4.81916717809526,4.28457129852317,0.440662535829187,20.8571428571431,0.0799291633594038,0.0795070671925196,0.146307102330996,0.0623110368490301,0.0621462905654842
1057,"Fayette","Alabama","2020-04-22",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1059,"Franklin","Alabama","2020-04-22",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1061,"Geneva","Alabama","2020-04-22",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
