"fips","county","state","date.x","weekly new cases","days_from_start","log_rolled_cases.x.x","t0.hat","tau.hat","tau.var.hat","predicted.grf.future","predicted.grf.future.0","predicted.grf.future.last","Predicted_Double_Days","predicted.grf.past","predicted.grf.past.0","predicted.grf.past.last","log_rolled_cases.x.y","block.mse","block new cases","block.mse.0","block.mse.last","block.rmse","block.rmse.0","block.rmse.last","block.mape","block.mape.0","block.mape.last"
1001,"Autauga","Alabama","2020-06-28",69,159,5.4601932321817,-171.811946069253,0.0167587263083997,1.00135727807207e-06,5.6612979478825,5.57895818314756,5.5775043163405,41.360373563266,5.45611321251601,5.40713696362349,5.40527358389637,5.33409810382887,1.66465604724139e-05,27.8571428571434,0.00281496763332091,0.00301616776778438,0.0040800196656896,0.0530562685582101,0.0549196482853302,0.000747229904180401,0.00971692141690207,0.0100581876776156
1003,"Baldwin","Alabama","2020-06-28",145,159,5.23947686652511,89.4670178430025,0.0811906825222856,1.23451728665449e-05,6.21376505679254,5.80364247775224,5.80781164418111,8.53727495602327,5.41454906954583,5.17114680813245,5.17028434777769,4.8283137373023,0.030650276270528,63.57142857143,0.00466899687994433,0.00478760465061211,0.175072203020719,0.06833005839266,0.0691925187474203,0.0334140616478816,0.013041389461841,0.0132059975661863
1005,"Barbour","Alabama","2020-06-28",45,159,4.79814903725603,-507.88455647512,0.00724922343377925,1.64352674772787e-06,4.88513971846138,4.85142026577209,4.84889360129248,95.61674942037,4.76925411818597,4.78249809699064,4.78444458454942,4.85981240436167,0.000834916348065332,-7.71428571428596,0.000244951931190804,0.000187812023987702,0.0288949190700603,0.0156509402653899,0.0137044527066097,0.00602209703068847,0.00326187038874066,0.00285619571217967
1007,"Bibb","Alabama","2020-06-28",35,159,4.22787595484662,77.0237069454711,0.0549243901866208,3.24046284901688e-06,4.88696863708607,4.60937709792069,4.61234668615297,12.6200250599922,4.20127130654942,4.11265439805952,4.11060784312657,3.98367899433458,0.000707807311017695,14.8571428571427,0.0132760071484429,0.013751810026386,0.0266046482971998,0.1152215567871,0.117268111720049,0.00629267475709678,0.027252823407701,0.0277368856069723
1009,"Blount","Alabama","2020-06-28",40,159,4.68345310438213,38.6375815037034,0.0404934336418014,3.57021920202986e-06,5.15734164183913,4.96833836827578,4.96690713987474,17.1175205020008,4.88822584949491,4.69853528075387,4.69590270350528,4.34565899050301,0.0419318771410238,30.9999999999991,0.00022747204410827,0.000154992518327146,0.204772745112781,0.0150821763717399,0.0124495991231504,0.0437225996607466,0.00322031117545046,0.00265820941208993
1011,"Bullock","Alabama","2020-06-28",31,159,4.8553728854163,-340.4674098913,0.00981939919252447,3.00387877996354e-06,4.97320567572659,4.92498947195569,4.92410867976397,70.5895714156972,4.30997674197006,4.61252246416575,4.60191780535598,5.01063529409626,0.297456953286032,-21.5714285714301,0.0589763271015699,0.0642394776083832,0.54539614344624,0.242850421250551,0.25345508006032,0.112328374425042,0.0500168425745387,0.0522009505843728
1013,"Butler","Alabama","2020-06-28",26,159,5.11112683264258,523.348037864998,-0.0139543777521252,2.20901737926106e-06,4.98656950934894,5.01317893618796,5.0134461883777,-49.6723818770335,4.95075628209419,5.05698327897694,5.05431032536405,5.19928598594186,0.0257187134831938,-15.2857142857144,0.00293152440354407,0.00322811549933133,0.16037055054839,0.0541435536656403,0.0568165072785307,0.0313767503330522,0.0105932713936677,0.0111162389701754
1015,"Calhoun","Alabama","2020-06-28",32,159,4.04054185622913,-157.350370064844,0.0130014685514167,6.43316350430639e-07,4.20402966748703,4.13445250865395,4.13155213608905,53.3129913608425,3.92897938360237,3.99369360144368,3.99188623408889,4.07995582477,0.0124461852985967,-2.28571428571387,0.00219475897644247,0.00236736956585384,0.111562472626761,0.0468482547854503,0.0486556221402403,0.0276107701878572,0.0115945475761441,0.0120418557390341
1017,"Chambers","Alabama","2020-06-28",40,159,5.17453422333718,-390.297211972397,0.00950681743267794,5.54496467031054e-06,5.28861603252932,5.24410049997214,5.24108194536593,72.9105387232303,5.43448855784439,5.25350107505646,5.25269713236497,5.04434635143857,0.0675762560290864,21.5714285714292,0.00623576367045466,0.00610944034768654,0.25995433450721,0.0789668517192794,0.0781629090277898,0.0502372432546323,0.0152606685570149,0.0151053033286116
1019,"Cherokee","Alabama","2020-06-28",12,159,3.20158432775814,90.8499109159351,0.0499249508386163,4.05035978707655e-06,3.75186450303958,3.55335588547781,3.55105898362845,13.8837829365233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1021,"Chilton","Alabama","2020-06-28",37,159,4.36944785246702,57.0121466479148,0.0449951011054561,1.02972279354332e-06,4.9039194808437,4.68503909164664,4.68441356020521,15.4049477283182,4.50280801836887,4.35068621664192,4.34830736755566,4.0943445622221,0.017784933849369,18.9999999999999,0.000351998978833665,0.000446920102287435,0.13336016590185,0.0187616358250997,0.0211404849113599,0.0305210567569891,0.00429382303178347,0.00483825087863764
1023,"Choctaw","Alabama","2020-06-28",3,159,3.50941096630239,411.734051015131,-0.0135229950432471,2.93731126841205e-06,3.32306035383464,3.40973769562432,3.41475000099966,-51.2569277991476,3.42456486884479,3.4658009201492,3.47499449825699,3.56751859710967,0.00719886025378455,-1.99999999999997,0.00190183612548335,0.00118449327272004,0.0848460974576,0.0436100461531899,0.0344164680454,0.0241767345780526,0.0124265999542193,0.00980690730606057
1025,"Clarke","Alabama","2020-06-28",41,159,4.5155580272984,59.3719272660508,0.0477190108266717,2.00561068624197e-06,5.08818615721846,4.84766020526795,4.8495911030851,14.5255982584728,4.04815150567652,4.19753910716769,4.19346020943561,4.38559170083838,0.218468856454665,11.1428571428566,0.101136033561103,0.103747004271971,0.46740652162188,0.318018920130711,0.32209781786279,0.103510245864679,0.0704273797852128,0.0713306784932398
1027,"Clay","Alabama","2020-06-28",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1029,"Cleburne","Alabama","2020-06-28",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1031,"Coffee","Alabama","2020-06-28",27,159,4.49822110764513,-132.422002431571,0.0157048727732423,1.87895461454932e-06,4.68667958092404,4.60944831116976,4.60815521705783,44.1358036176464,4.41868282619098,4.44626394191754,4.44916560722853,4.49184150068109,0.0063263382166796,0.57142857142864,0.00269954707044431,0.00240644212112302,0.0795382814541501,0.0519571657275906,0.0490555004165998,0.0176821635821698,0.0115506028903925,0.010905533374788
1033,"Colbert","Alabama","2020-06-28",52,159,4.91998092582813,-98.1910714575977,0.0196253640456214,6.24071127183892e-07,5.18484595495814,5.0569726385737,5.05735847414748,35.3189463873712,4.80510848339033,4.81877976910692,4.8187335529846,4.88604341651054,0.0131956780316257,4.57142857142958,0.0102416741217111,0.0102510305077168,0.1148724424378,0.101201156721211,0.10124737284353,0.0233481479236558,0.0205694205418442,0.0205788140990584
1035,"Conecuh","Alabama","2020-06-28",25,159,4.73243196559902,-48.3465335657597,0.0233877590201517,3.40496495907108e-06,5.01308507384084,4.89663227347354,4.89614627874008,29.637178147881,5.06404911933198,4.85580281849448,4.85494783879842,4.49344022204478,0.109969936649949,24.1428571428578,0.0152203673441531,0.0150101391858114,0.331617153732959,0.12337085289546,0.1225158731994,0.0700733061021373,0.0260692290543777,0.0258885651373315
1037,"Coosa","Alabama","2020-06-28",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1039,"Covington","Alabama","2020-06-28",73,159,5.21881022971655,44.6316040981398,0.0477177175973172,3.91220060071774e-06,5.79142284088436,5.55222573581669,5.55283425289777,14.5259919262969,5.47948143913433,5.22520722012691,5.22496115124696,4.86863274820464,0.0679494794193278,54.5714285714303,4.09214863102323e-05,3.78338356732623e-05,0.260671209417779,0.00639699041035957,0.00615092153041008,0.0499483978040599,0.00122575647106965,0.00117860609212919
1041,"Crenshaw","Alabama","2020-06-28",7,159,3.73426245996176,427.191982477129,-0.0134075797384322,3.15644219467231e-06,3.5019523321013,3.63718866736129,3.64040940179273,-51.6981583613536,3.57267185712585,3.68261689467229,3.67803476663432,3.90341463089155,0.0261115229248728,-7.71428571428566,0.00266726441406891,0.00316155349692466,0.16159060283591,0.0516455652894701,0.0562276933274402,0.0432724278404268,0.0138301915955846,0.0150572419400901
1043,"Cullman","Alabama","2020-06-28",72,159,5.26046714241694,-263.268177537871,0.0126069214610537,2.84026841052944e-06,5.41175019994958,5.35163179346747,5.34871559264432,54.9814784443032,5.20839597314699,5.25290885317558,5.2517734849774,5.31250200153999,0.00271140666913977,-10.2857142857135,5.71277362560606e-05,7.55796796760727e-05,0.0520711692699498,0.00755828924136015,0.0086936574395402,0.00989858274184097,0.00143680951458001,0.00165263981395118
1045,"Dale","Alabama","2020-06-28",31,159,4.54935540688169,-165.217202586914,0.0142515985041346,6.00315925747557e-07,4.72037458893131,4.65120999043497,4.64911659641063,48.6364515783162,4.63992966645257,4.61965961389777,4.61459210075906,4.57911950878815,0.00820369649681308,-2.85714285714339,0.00494268152415983,0.00425582622804961,0.0905742595708796,0.07030420701608,0.0652366938773694,0.0199092511949869,0.0154536633716796,0.0143397664158504
1047,"Dallas","Alabama","2020-06-28",119,159,6.04025471127741,-85.5776927189185,0.0252120915045461,8.8802759035851e-07,6.34279980933196,6.2161102121299,6.21673935180923,27.4926489313653,6.22054259854883,6.05799046033451,6.05737718982441,5.82894561761021,0.0325037222967922,79.9999999999974,0.000314556794616422,0.000293179271592471,0.18028788727142,0.0177357490571,0.0171224785469999,0.0298477292579756,0.00293625847002554,0.00283472789897941
1049,"DeKalb","Alabama","2020-06-28",129,159,5.40396355568302,71.4969815726133,0.0655467509777063,2.13125395155925e-06,6.19436581550151,5.86191208752297,5.86279081252696,10.5748518457566,5.77296100709674,5.41562696357281,5.41581108390035,4.91580119142541,0.136159119149821,85.857142857143,0.000136035083603614,0.000140363924860447,0.36899745141372,0.0116634078897899,0.0118475282173307,0.0682827424003753,0.00215830617094451,0.00219237751980607
1051,"Elmore","Alabama","2020-06-28",116,159,5.8805329864007,-169.311046692909,0.0181983116169973,4.78858973483443e-07,6.10209491633909,6.00881174200121,6.00792116771968,38.0885433301704,6.02205830327701,5.91390924091792,5.9140962819082,5.76294945199186,0.0200294153169399,39.7142857142862,0.00111397436559821,0.00112649480532373,0.14152531687631,0.0333762545172194,0.0335632955074994,0.0240667499363749,0.00567571929184058,0.00570752610097039
1053,"Escambia","Alabama","2020-06-28",68,159,4.74493212836325,65.8097691191048,0.0538033757363839,1.40249744027173e-06,5.39057263719986,5.1204634125224,5.12155575851794,12.8829682352294,4.99956884914427,4.72784102728876,4.72864676716096,4.34935585238433,0.0648398595701108,37.5714285714288,0.000292105735938428,0.000265212989489058,0.254636720781019,0.0170911010744899,0.0162853612022902,0.053664986957117,0.00360196955659835,0.00343215893541301
