"fips","county","state","days_from_start","datetime","log_rolled_cases.x","t0.hat","tau.hat","tau.var.hat","predicted.grf.future","predicted.grf.future.0","predicted.grf.future.last","Predicted_Double_Days"
1001,"Autauga","Alabama",141,"2020-06-10",5.05897184065754,-138.419987124123,0.0184351434954675,4.03820362201734e-06,5.28019356260315,5.18813745831486,5.18801784512581,37.5992289254686
1003,"Baldwin","Alabama",141,"2020-06-10",4.35119917087862,-430.980961739192,0.00768882701224721,1.48482992031923e-05,4.45168445819717,4.40716960660099,4.40502095996435,90.1499252689468
1005,"Barbour","Alabama",141,"2020-06-10",4.7349445297349,-258.749879335147,0.011982018484031,7.31577394460775e-06,4.8736845725711,4.82071231966281,4.81881865912312,57.8489493638936
1007,"Bibb","Alabama",141,"2020-06-10",3.52636052461616,45.6348249187307,0.0388243556688138,6.24687107504672e-06,3.97426196545559,3.80276400521839,3.79813101429786,17.8534110513707
1009,"Blount","Alabama",141,"2020-06-10",3.30111392310517,94.9972871143506,0.0777967243939718,4.03992455621429e-05,4.12343744649768,3.84694764113461,3.84569099386297,8.90972191900737
1011,"Bullock","Alabama",141,"2020-06-10",5.2853768552723,-539.088873208419,0.00782915711549664,8.71359251533968e-06,5.37932674065826,5.34220458065095,5.34018095508078,88.5340746563847
1013,"Butler","Alabama",141,"2020-06-10",5.21415905854081,497.165429431659,-0.0144120735760538,2.63495168632956e-06,5.0321978591835,5.11351757217264,5.11327454350843,-48.0948960537944
1015,"Calhoun","Alabama",141,"2020-06-10",3.97298370521783,-5.95710655069635,0.0279872124880129,1.07973518997211e-05,4.30883025507399,4.16963176267456,4.16889419263392,24.7665672619888
1017,"Chambers","Alabama",141,"2020-06-10",4.15440880296475,85.7716023923956,0.0816267648539914,4.90310563176168e-05,5.07950277875661,4.71591715521921,4.72579615694269,8.49166547026335
1021,"Chilton","Alabama",141,"2020-06-10",3.68887945411394,-99.8018840207631,0.0156515373171116,2.3363220042512e-06,3.87848043500152,3.79970301519873,3.79844021533372,44.2862043846734
1023,"Choctaw","Alabama",141,"2020-06-10",4.30599373411057,282.145051936329,-0.0297965016982901,1.01240718195464e-05,3.99705326783804,4.10171593186723,4.09741822222254,-23.2627033729843
1025,"Clarke","Alabama",141,"2020-06-10",4.42911467077278,683.075143989269,-0.00809598959016068,5.90458934081897e-06,4.33196279569085,4.36944447112317,4.37244274364166,-85.6161155891739
1031,"Coffee","Alabama",141,"2020-06-10",4.42399083377291,497.799780832064,-0.0122277322103365,3.08642744992231e-06,4.27725804724887,4.339774628146,4.33839670830055,-56.6864868020258
1033,"Colbert","Alabama",141,"2020-06-10",4.83401175841694,-227.880223403674,0.0131793598090254,4.61689129523199e-06,4.95386070933385,4.92801794106551,4.92626727708012,52.5933877368816
1035,"Conecuh","Alabama",141,"2020-06-10",3.49216915986788,91.8298226476329,0.0783507994917049,6.61680984204979e-05,4.40097830314882,4.03748252155034,4.04062475630981,8.84671483962751
1039,"Covington","Alabama",141,"2020-06-10",3.54715129428523,48.6044592607364,0.0397942934488611,1.63713072814846e-05,3.95537531568648,3.82776531389328,3.82571134842726,17.4182557469125
1041,"Crenshaw","Alabama",141,"2020-06-10",3.59926729542425,56.6128251512294,0.0453381456422994,1.39496537714789e-05,4.14332504313184,3.91805322662781,3.91663431492035,15.2883884142199
1043,"Cullman","Alabama",141,"2020-06-10",4.80869395043265,70.8554966729636,0.0738158049389401,1.61158150672063e-05,5.69448360969993,5.32547096924642,5.32540458500523,9.39022721669583
1045,"Dale","Alabama",141,"2020-06-10",4.33635659784069,-135.535612085433,0.015969752786888,3.46887791566061e-06,4.52799363128335,4.44904842178115,4.44814486734891,43.4037514424803
1047,"Dallas","Alabama",141,"2020-06-10",5.22035582507832,10.956027873353,0.0417481605574001,3.51445954998357e-06,5.72133375176712,5.50932758864843,5.51259294898012,16.603059184055
1049,"DeKalb","Alabama",141,"2020-06-10",4.41539232851768,463.126720565231,-0.0134974982199206,7.61491815627375e-06,4.25342234987863,4.31942965476233,4.32090984097824,-51.3537523225561
1051,"Elmore","Alabama",141,"2020-06-10",5.47406977460652,-201.096262323894,0.0162388919321414,8.98121611817163e-06,5.66893647779222,5.58888856201794,5.58774201813151,42.6843890245989
1053,"Escambia","Alabama",141,"2020-06-10",3.8098320645316,61.9140296072324,0.0511776697352783,6.3210715746011e-06,4.40567936160201,4.17062147357579,4.16807575267855,13.5439378960652
1055,"Etowah","Alabama",141,"2020-06-10",4.29045944114839,780.776477383538,-0.00665418108700057,1.435844221228e-05,4.21060926810438,4.23918102728819,4.24388017353939,-104.167165199946
1059,"Franklin","Alabama",141,"2020-06-10",5.69228809523047,452.310874830741,-0.0179958659286578,3.80322970336531e-06,5.47633770408658,5.56929429118149,5.56631703372987,-38.5170229267008
1061,"Geneva","Alabama",141,"2020-06-10",3.2470467018349,264.596929489922,-0.0254803518906722,4.44187635943755e-06,2.97093079277511,3.07060286089763,3.06868423860019,-27.2032028260054
1065,"Hale","Alabama",141,"2020-06-10",4.78986986518701,-211.886196893839,0.0137684964449702,3.71363940262075e-06,4.95509182252665,4.88807026332566,4.8862493403018,50.3429828616589
1067,"Henry","Alabama",141,"2020-06-10",3.89182029811063,-1289.89855576658,0.00273243453841771,1.43637023981803e-05,3.92896367651753,3.91367977441797,3.91094733987955,253.673846825744
1069,"Houston","Alabama",141,"2020-06-10",4.801676377774,-396.526104255225,0.00901679061252683,1.40940550537917e-05,4.90987786512432,4.86674353545112,4.86479391206169,76.8729374281988
1071,"Jackson","Alabama",141,"2020-06-10",3.47462485021697,86.9625138399391,0.0706131775488825,5.94011465689783e-05,4.31005084735784,3.97085340481181,3.96891709305915,9.81611654680331
1073,"Jefferson","Alabama",141,"2020-06-10",6.65027904858742,-233.477299363461,0.0179991546437212,1.30020470523968e-06,6.86626890431207,6.77712368283677,6.77627313109347,38.5099852898781
1077,"Lauderdale","Alabama",141,"2020-06-10",4.30406509320417,-55.5869245104899,0.0224653384055367,5.18926551192563e-06,4.57364915407061,4.46232356178016,4.46132246204293,30.854072529311
1079,"Lawrence","Alabama",141,"2020-06-10",3.23023958351852,408.897918881022,-0.011836805486695,9.52005837222285e-06,3.08819791767818,3.14678121289188,3.14738194511165,-58.5586357179789
1081,"Lee","Alabama",141,"2020-06-10",5.02763287046483,-40.7266003703284,0.0284486481374591,9.12560271198467e-06,5.36901664811434,5.22673009977019,5.22677340742704,24.3648547801208
1083,"Limestone","Alabama",141,"2020-06-10",4.18531634042783,81.9756379740958,0.0774709072625607,3.54367814554776e-05,5.11496722757856,4.72359056427713,4.72761269126576,8.9471932761903
1085,"Lowndes","Alabama",141,"2020-06-10",5.08671411197269,-143.267522325165,0.0182144850558383,2.64698884687141e-06,5.30528793264275,5.21372120620193,5.21421550736356,38.0547228447599
1087,"Macon","Alabama",141,"2020-06-10",3.81299162482197,58.7591481114059,0.0493649607894216,9.46830036671646e-06,4.40537115429503,4.15943655463493,4.15854635034792,14.0412788641064
1089,"Madison","Alabama",141,"2020-06-10",4.84643427841549,44.4116966590597,0.0529154280800954,1.37942240910579e-05,5.48141941537663,5.2191139702375,5.21684227497616,13.0991509604867
1091,"Marengo","Alabama",141,"2020-06-10",4.41539232851768,456.807020095675,-0.0137197150563862,2.80877673930857e-06,4.2367443231244,4.32105907839222,4.31935432312298,-50.5219807926915
1093,"Marion","Alabama",141,"2020-06-10",3.32194801000801,242.734477608828,-0.031738504984792,1.5068332880559e-05,3.00673068981946,3.10348671912542,3.09977847511447,-21.8393141356871
1095,"Marshall","Alabama",141,"2020-06-10",4.81566261974874,-1331.4987023464,0.00327856654739822,1.74175884581577e-05,4.85063495243198,4.83957365398757,4.83861258558053,211.417755454745
1097,"Mobile","Alabama",141,"2020-06-10",6.64768837356333,-777.922417996874,0.00727379944145989,5.90867630231512e-06,6.73497396686085,6.70104963638183,6.69860496965355,95.2936888263759
1099,"Monroe","Alabama",141,"2020-06-10",3.69244452027843,99.2695055199566,0.0997299968448544,4.61004876398338e-05,4.85989206074292,4.38135891321495,4.39055449819241,6.95023766658937
1101,"Montgomery","Alabama",141,"2020-06-10",7.15940298505317,-120.893932633123,0.0278691011176107,4.22593860721022e-06,7.4938321984645,7.35328004733828,7.35448669287644,24.8715298579164
1103,"Morgan","Alabama",141,"2020-06-10",5.6073764565451,58.3097147164075,0.072176031225481,9.92043662561114e-06,6.47348883125087,6.10966779490832,6.11260867512347,9.60356462929534
1105,"Perry","Alabama",141,"2020-06-10",3.32194801000801,73.7544462953325,0.052641430920671,3.51142633544901e-05,3.90839218651122,3.69557712338838,3.69043802645271,13.1673316708373
1107,"Pickens","Alabama",141,"2020-06-10",3.86223234092513,366.49541423558,-0.0169730169166006,4.23870602183373e-06,3.70852636202017,3.74430582299233,3.74342122250893,-40.8381835690039
1109,"Pike","Alabama",141,"2020-06-10",4.92621795228367,39.6232908866707,0.0511141955105661,6.95371189319837e-06,5.53958829841046,5.28301977970335,5.28401732085763,13.5607569215613
1113,"Russell","Alabama",141,"2020-06-10",4.68080760019371,34.8621266864277,0.0462814517137525,8.05683958177947e-06,5.23618502075874,5.00498060193966,5.00477776218998,14.9767812999258
1115,"St. Clair","Alabama",141,"2020-06-10",4.07268306544092,22.1479649901056,0.035803659062846,4.93088266427361e-06,4.50596335385961,4.32445540413465,4.32330867888084,19.3596743657755
1117,"Shelby","Alabama",141,"2020-06-10",5.14583196603984,-150.069843786629,0.0179880266228899,4.88709756930978e-06,5.36168828551452,5.27380292790619,5.27174815240007,38.5338089103065
1119,"Sumter","Alabama",141,"2020-06-10",4.76583024600086,406.016037696309,-0.01765017473281,1.85706401813068e-05,4.55402814920714,4.64629034491957,4.64227902287119,-39.2714061505268
1121,"Talladega","Alabama",141,"2020-06-10",4.05302641289137,52.4630585125354,0.0485177735828353,2.02429807748137e-05,4.63523969588539,4.39547537389515,4.39265082797122,14.2864589484207
1123,"Tallapoosa","Alabama",141,"2020-06-10",4.52488935472729,295.303642912302,-0.0284041800426264,9.97411280673468e-06,4.18403919421577,4.32814608114406,4.32606009442891,-24.4029991191343
1125,"Tuscaloosa","Alabama",141,"2020-06-10",6.37429444852357,-147.149910507633,0.0225120835711927,9.08671786640618e-06,6.64443945137788,6.53098238528428,6.53187903352192,30.7900056593127
1127,"Walker","Alabama",141,"2020-06-10",5.77765232322266,-65.2187209839807,0.0287132941456408,1.12757482034926e-05,6.12221185297035,5.97955419466458,5.97864538224215,24.1402876675917
1131,"Wilcox","Alabama",141,"2020-06-10",4.3658246600976,18.8665984281687,0.0372722434550002,4.37630208274581e-06,4.8130915815576,4.62702981982663,4.6267303642826,18.5968730698167
1133,"Winston","Alabama",141,"2020-06-10",4.12713438504509,291.438953115755,-0.0267070708253421,9.11360385378732e-06,3.83083427997539,3.94299187895552,3.9401848892677,-25.9536953750175
2020,"Anchorage","Alaska",141,"2020-06-10",4.48057830840238,81.9902183130997,0.0829586450539035,3.95434314654298e-05,5.47608204904922,5.06689800275571,5.0612888237797,8.35533391498334
2122,"Kenai Peninsula Borough","Alaska",141,"2020-06-10",4.0943445622221,88.1716223720114,0.0856049225434346,5.87579978488276e-05,5.12160363274331,4.68957178387989,4.69357902002614,8.09704815991456
4001,"Apache","Arizona",141,"2020-06-10",6.65654288631175,753.33613263277,-0.0107826879627528,1.33813451195315e-05,6.52715063075872,6.58014988375048,6.58106407057248,-64.2833385287897
4003,"Cochise","Arizona",141,"2020-06-10",4.52178857704904,93.7523250849604,0.107030471763059,4.95248688863956e-05,5.80615423820575,5.26296302136872,5.27100187939045,6.47616673216591
4005,"Coconino","Arizona",141,"2020-06-10",6.04973345523196,360.418224320557,-0.0269574071960866,1.37792393755909e-05,5.72624456887892,5.86688575749025,5.86103160485935,-25.712679840388
4012,"La Paz","Arizona",141,"2020-06-10",4.89570532742228,87.4437817752101,0.10082550714221,6.0257069615436e-05,6.1056114131288,5.59171200856445,5.60148387741775,6.87472049689062
4013,"Maricopa","Arizona",141,"2020-06-10",8.7532586089344,-9.1728564147657,0.0602954217827465,4.82608776416576e-05,9.47680367032736,9.16671613928271,9.17532656141363,11.4958509297349
4015,"Mohave","Arizona",141,"2020-06-10",5.52088932596329,7.63092598439713,0.043007939165256,2.49807381830788e-05,6.03698459594636,5.82112461531616,5.82194490012008,16.1167262141197
4017,"Navajo","Arizona",141,"2020-06-10",6.8822909401162,-286.262015838979,0.0162986266392965,1.00618391818499e-05,7.07787445978776,6.99925495260434,6.99638132659128,42.5279501089219
4019,"Pima","Arizona",141,"2020-06-10",7.14226258894666,-11.7851091031501,0.0483287026161854,1.28003134703532e-05,7.72220702034089,7.4757536219503,7.48056350725996,14.3423502605635
4021,"Pinal","Arizona",141,"2020-06-10",6.02275555141092,40.8417183042819,0.0632919746351612,1.41260443493396e-05,6.78225924703285,6.46291308518883,6.46579937385705,10.9515809003512
4023,"Santa Cruz","Arizona",141,"2020-06-10",6.35858474890825,56.2894019658443,0.0797708824889711,1.58707646599097e-05,7.3158353387759,6.91668848407761,6.91698092633105,8.68922542828554
4025,"Yavapai","Arizona",141,"2020-06-10",4.28850057666306,261.511061737911,-0.0342761904520242,5.3948369889405e-06,3.8907267705401,4.0508687591868,4.04856724349889,-20.222410116729
4027,"Yuma","Arizona",141,"2020-06-10",7.43955930913332,31.2897112729692,0.0710489809509312,1.13312407586544e-05,8.2921470805445,7.93610041998182,7.93690217578984,9.75590601417149
5007,"Benton","Arkansas",141,"2020-06-10",6.70283748210123,47.2956794983419,0.0755638219671153,1.04330346865378e-05,7.60960334570661,7.23292980946865,7.23178423587104,9.17300319803301
5015,"Carroll","Arkansas",141,"2020-06-10",3.42472787907235,85.7254718154608,0.0670968084761232,2.86791626934178e-05,4.17842209053896,3.89913201615488,3.89440553840521,10.3305536627216
5031,"Craighead","Arkansas",141,"2020-06-10",5.11542421785513,-58.4789945155831,0.026303222261082,3.50954621366815e-06,5.43106288498811,5.29978422831444,5.2995467736827,26.3521774511072
5033,"Crawford","Arkansas",141,"2020-06-10",3.391627930646,-0.668908164812886,0.0244934308815363,1.3806229528389e-05,3.64141162636831,3.56324327703876,3.56308194681675,28.2993094725025
5035,"Crittenden","Arkansas",141,"2020-06-10",5.43059797727091,-51.9546963837368,0.0288931220222535,4.55094054133041e-06,5.77731544153795,5.63188999029926,5.63284983142668,23.9900409525175
5037,"Cross","Arkansas",141,"2020-06-10",3.28519846779927,-42.6073927310342,0.0183154790126978,9.38008555306706e-06,3.49106570123031,3.41554944065525,3.41340682088815,37.8448841048273
5045,"Faulkner","Arkansas",141,"2020-06-10",3.20158432775814,39.2516166654967,0.0327774790093623,8.38926113487086e-06,3.56449785204877,3.43430349543634,3.43102668082368,21.1470558904777
5055,"Greene","Arkansas",141,"2020-06-10",3.75453342433537,-910.217318493982,0.00358867451146764,8.0612770332202e-06,3.79759751847298,3.78324282042711,3.77965414591564,193.148522760977
5069,"Jefferson","Arkansas",141,"2020-06-10",5.08494732706081,188.330913674747,-0.0983366053659184,8.62519606058789e-05,3.96600514208047,4.44822820706189,4.39659108949938,-7.04871983307426
5071,"Johnson","Arkansas",141,"2020-06-10",3.31678003984957,106.431679151638,0.112173432399468,6.69474794601211e-05,4.66286122864319,4.0872757471907,4.10199406664585,6.17924552840224
5079,"Lincoln","Arkansas",141,"2020-06-10",3.4106761256167,174.656730217257,-0.0899673556132164,2.99327658901471e-05,2.39823552694155,2.78967212139666,2.78090463632419,-7.70442985497865
5087,"Madison","Arkansas",141,"2020-06-10",3.88890058800729,85.8940343687946,0.0763467318049616,2.36056837027233e-05,4.7415875015338,4.41743634421001,4.42332771064202,9.07893716172012
5093,"Mississippi","Arkansas",141,"2020-06-10",3.09751496786393,250.679946878338,-0.0269534600794657,7.68592727276399e-06,2.76757984914694,2.90736637252919,2.90884074730767,-25.7164452547602
5115,"Pope","Arkansas",141,"2020-06-10",4.92518114555523,-59.6698252723907,0.0251708772096,1.59941987219639e-05,5.22723167207043,5.10240000820686,5.10137728602243,27.5376648492641
5119,"Pulaski","Arkansas",141,"2020-06-10",6.05477463545943,-17.1275178481274,0.0395407352025688,1.8903949650281e-05,6.52926345789026,6.3328314126863,6.33155978187741,17.5299517575716
5123,"St. Francis","Arkansas",141,"2020-06-10",5.99716256822262,-777.524923924244,0.00656485927330861,1.08482632866872e-05,6.07594087950232,6.04255382848486,6.04311658313578,105.584469019487
