"fips","county","state","days_from_start","datetime","log_rolled_cases.x","t0.hat","tau.hat","predicted.grf.future","predicted.grf.future0","predicted.grf.future6","Predicted_Double_Days","predicted.grf.past","predicted.grf.past0","predicted.grf.past6","block.mse","block.mse0","block.mse6"
1001,"Autauga","Alabama",178,"2020-07-17",6.60838613031243,-115.865619475705,0.0224877824840574,6.76580060770083,6.76777388899684,6.76580060770083,30.8232784202422,6.62800042974968,6.62906973186664,6.62800042974968,0.000384720742414137,0.000427811373253319,0.000384720742414137
1003,"Baldwin","Alabama",178,"2020-07-17",7.27408347994901,38.1924763146856,0.0520292705871958,7.63828837405938,7.63794734610697,7.63828837405938,13.3222544298079,7.29679251604934,7.29882415888698,7.29679251604934,0.000515700320606078,0.000612101194311682,0.000515700320606078
1005,"Barbour","Alabama",178,"2020-07-17",6.06212269791399,-58.8079949443415,0.0257693460835296,6.28277259965216,6.24618521493306,6.2425081204987,26.8981284318646,5.99734001007429,5.99953157892115,5.99734001007429,0.00419679664373601,0.00391764817677584,0.00419679664373601
1007,"Bibb","Alabama",178,"2020-07-17",5.47046833013762,-49.194047018077,0.0240783964278006,5.63901710513222,5.64158856327997,5.63901710513222,28.7870989514753,5.46775229167422,5.47081025691087,5.46775229167422,7.37686493466802e-06,1.16913918265051e-07,7.37686493466802e-06
1009,"Blount","Alabama",178,"2020-07-17",5.92004526487819,70.1417050848471,0.054887250623934,6.30425601924573,6.30877656419213,6.30425601924573,12.6285644239883,5.77498460250783,5.77450792629735,5.77498460250783,0.0210425957673274,0.021181116921194,0.0210425957673274
1011,"Bullock","Alabama",178,"2020-07-17",5.9554672047373,-1130.6865650944,0.00456420105835107,6.00505801286216,5.98930362419956,5.98741661214576,151.866048777957,5.95147233008468,5.95165545919574,5.95147233008468,1.595902349014e-05,1.45294040736012e-05,1.595902349014e-05
1013,"Butler","Alabama",178,"2020-07-17",6.49548132894464,-1018.1651303153,0.00543025470674981,6.53349311189189,6.53473647799077,6.53349311189189,127.64542696282,6.50775893302793,6.50887839356393,6.50775893302793,0.000150739562026023,0.000179481340413427,0.000150739562026023
1015,"Calhoun","Alabama",178,"2020-07-17",6.40428350166475,71.6086807135441,0.060195545507067,6.82565232021422,6.8302519373643,6.82565232021422,11.5149248124775,6.37376497780918,6.37656899283587,6.37376497780917,0.000931380298323014,0.000768093999626064,0.00093138029832361
1017,"Chambers","Alabama",178,"2020-07-17",6.56888015774461,-387.3172989548,0.0116198109802931,6.65021883460666,6.65062973755073,6.65021883460666,59.6521907056411,6.59369732676337,6.59395598774463,6.59369732676337,0.000615891878105677,0.000628797250189903,0.000615891878105677
1019,"Cherokee","Alabama",178,"2020-07-17",4.94875989037817,50.113273679394,0.0384931779349758,5.19221875732547,5.22145795652857,5.218212135923,18.0070136513758,5.02866763971212,5.03593481884003,5.02866763971212,0.00638524840361738,0.00759946815233032,0.00638524840361738
1021,"Chilton","Alabama",178,"2020-07-17",5.91157063788722,42.490703030398,0.0436248343847089,6.21694447858018,6.21961202726987,6.21694447858018,15.8888209052526,5.8594497706074,5.86531694401319,5.8594497706074,0.0027165848060006,0.00213940419699243,0.0027165848060006
1023,"Choctaw","Alabama",178,"2020-07-17",5.40074501412123,-166.860315755055,0.0156606740972691,5.51036973280211,5.51326988846285,5.51036973280211,44.2603668433925,5.40249630873087,5.33574176275797,5.33693828845413,3.06703280975516e-06,0.00422542268779515,0.00407129824035659
1025,"Clarke","Alabama",178,"2020-07-17",5.8158348356036,-68.7628151941897,0.0238219799775168,6.04513270259429,5.98300900687921,5.98258869544622,29.0969592457947,5.73273065612991,5.73240727987176,5.73273065612991,0.00690630464599539,0.00696015705538935,0.00690630464599539
1027,"Clay","Alabama",178,"2020-07-17",4.5155580272984,62.9004843038529,0.0385576880062038,4.70787503192063,4.79561564019611,4.78546184334183,17.9768864888481,4.37648749316317,4.51992677749012,4.53420417204708,0.0193406134646583,1.90859782376516e-05,0.000347678713988697
1029,"Cleburne","Alabama",178,"2020-07-17",3.99426110366512,106.245473470925,0.0542243995460996,4.27041691257647,4.38302455123133,4.37383190048782,12.7829387943827,3.99155647999515,3.9476624445297,3.93778882245527,7.31498919616161e-06,0.00217143503321906,0.00318911854504437
1031,"Coffee","Alabama",178,"2020-07-17",6.138343957252,-75.8713843146832,0.024178951770489,6.30759661964542,6.31219891641967,6.30759661964542,28.6673792619062,6.08529391377354,6.08515025541074,6.08529391377354,0.00281430711306657,0.00282956991557687,0.00281430711306657
1033,"Colbert","Alabama",178,"2020-07-17",6.37575465807969,33.599987799398,0.0441534218793723,6.6848286112353,6.69177696964604,6.6848286112353,15.6986061568146,6.25818966458385,6.2595768201865,6.25818966458385,0.0138215276956769,0.0134972900175363,0.0138215276956769
1035,"Conecuh","Alabama",178,"2020-07-17",5.52602192918981,-81.9881329432804,0.0213777877418696,5.70761563565952,5.67930079233216,5.6756664433829,32.4237095498136,5.57617754397348,5.57865149897973,5.57617754397348,0.00251558569432793,0.00276987161627212,0.00251558569432793
1037,"Coosa","Alabama",178,"2020-07-17",4.21106883653024,-58.0790480348392,0.0180397635734724,4.38508855621324,4.3430461236692,4.33734718154455,38.4232962775201,4.17137714516655,4.17538701508488,4.17137714516655,0.00157543036331044,0.00127319238165855,0.00157543036331044
1039,"Covington","Alabama",178,"2020-07-17",6.16541785423142,-22.9507827030479,0.0306812333413116,6.3801864876206,6.38458990583605,6.3801864876206,22.5918942973729,6.18261718428967,6.15640968677768,6.15409950447246,0.000295816954452615,8.11470808746266e-05,0.000128105041266164
1041,"Crenshaw","Alabama",178,"2020-07-17",4.95683258810328,-134.353361501481,0.0159091906665579,5.08065351813327,5.07215370821123,5.06819692276919,43.5689781515399,4.88633170056743,4.88840175174759,4.88633170056743,0.00497037514334259,0.0046827793643392,0.00497037514334259
1043,"Cullman","Alabama",178,"2020-07-17",6.5342040341195,47.0353020770836,0.0498928653121884,6.88345409130482,6.89110840808217,6.88345409130482,13.8927114372527,6.33038890696104,6.40261984227371,6.40427578163108,0.0415406060586193,0.0173143995437097,0.0168813507946946
1045,"Dale","Alabama",178,"2020-07-17",6.06012402969369,27.3159612404963,0.0402174250145089,6.34164600479525,6.34375691321882,6.34164600479525,17.2349965297352,6.04629120163144,6.04813156931731,6.04629120163144,0.000191347132199788,0.000143819105879042,0.000191347132199788
1047,"Dallas","Alabama",178,"2020-07-17",6.95763328660941,-197.342368997226,0.0185367649945771,7.08739064157145,7.08974119725761,7.08739064157145,37.3931039619225,6.9602610867594,6.95998713197222,6.9602610867594,6.90533362828385e-06,5.54058799201912e-06,6.90533362828385e-06
1049,"DeKalb","Alabama",178,"2020-07-17",6.99576615630485,35.8119115191723,0.0492007891170725,7.34017168012436,7.34542419384047,7.34017168012436,14.0881313694098,6.92108612217941,6.93819152424102,6.93345293937843,0.00557710749697677,0.00331483825728535,0.00388293700371902
