"fips","county","state","days_from_start","datetime","log_rolled_cases.x","t0.hat","tau.hat","predicted.grf.future","predicted.grf.future0","predicted.grf.future6","Predicted_Double_Days"
1001,"Autauga","Alabama",102,"2020-05-02",3.71705033108063,1.06229178758728,0.0361044113620648,3.89702741877947,3.97448565221723,3.96978121061508,19.1984069095845
1003,"Baldwin","Alabama",102,"2020-05-02",5.14666356691937,-44.3013369577881,0.034758889765649,5.32858427224237,5.39044206994091,5.38997579527891,19.9415799881203
1005,"Barbour","Alabama",102,"2020-05-02",3.63758615972639,14.1511241690412,0.0407262343883917,3.86283754856709,3.91624969125915,3.92266980044513,17.0196727237202
1007,"Bibb","Alabama",102,"2020-05-02",3.72397077392521,-7.66500563398865,0.0336318889568454,3.92366451463205,3.96357508105515,3.95939399662313,20.609820086209
1009,"Blount","Alabama",102,"2020-05-02",3.59142411796322,-5.37833471689526,0.0354812959977917,4.05829154982465,3.83346669276019,3.83979318994776,19.5355654597026
1013,"Butler","Alabama",102,"2020-05-02",3.97298370521783,80.4808763799609,0.165453386548191,4.71858558432198,5.18859049777952,5.13115741105517,4.18938043530498
1015,"Calhoun","Alabama",102,"2020-05-02",4.53106221383437,-293.168192852343,0.0114661612341037,4.6113253424731,4.61002993305735,4.6113253424731,60.4515466343104
1017,"Chambers","Alabama",102,"2020-05-02",5.67135766457303,-432.003193060039,0.0106204564659511,5.74570085983469,5.74806087861339,5.74570085983469,65.2652908829442
1021,"Chilton","Alabama",102,"2020-05-02",3.95672318434605,-114.066539332917,0.0183125216730088,4.08491083605711,4.08821038345917,4.08491083605711,37.8509957796576
1023,"Choctaw","Alabama",102,"2020-05-02",3.72397077392521,67.8198760859959,0.0978040095734849,4.02758123352255,4.41313831063237,4.4085988409396,7.08710392940639
1025,"Clarke","Alabama",102,"2020-05-02",3.42472787907235,12.2956436894353,0.0376498378182753,3.64090333141347,3.69103221939572,3.68827674380028,18.4103629849765
1031,"Coffee","Alabama",102,"2020-05-02",4.67549550270882,8.79529111049924,0.0501637262582073,5.02664158651627,5.02518640604782,5.02664158651627,13.8176972139612
1033,"Colbert","Alabama",102,"2020-05-02",3.35739475900376,45.102040813967,0.057063263246923,3.64622606597374,3.75875690341459,3.75683760173222,12.1469951264542
1037,"Coosa","Alabama",102,"2020-05-02",3.3964241029095,-69.8199785896225,0.0198293613548131,3.54588597291358,3.53761822227046,3.53522963239319,34.9555978206882
1039,"Covington","Alabama",102,"2020-05-02",3.59535339610311,8.35693061402077,0.0382319184255277,3.84777761885948,3.85937248787775,3.8629768250818,18.1300653774446
1043,"Cullman","Alabama",102,"2020-05-02",3.98898404656427,-43.1335964365392,0.0277510345387436,4.22186468921367,4.19250562317101,4.18324128833548,24.97734560462
1045,"Dale","Alabama",102,"2020-05-02",3.25809653802148,-38.4875774599524,0.0237006504065527,3.49555151268769,3.4311025084501,3.42400109086735,29.2459138745115
1047,"Dallas","Alabama",102,"2020-05-02",3.66356164612965,8.2810018417229,0.0404886303439797,4.07797428504646,3.93230017889249,3.94698205853751,17.1195512090966
1049,"DeKalb","Alabama",102,"2020-05-02",4.3193910636824,-3.84349818264937,0.0408092243533809,4.60505563415607,4.60076692723699,4.60505563415607,16.9850613811659
1051,"Elmore","Alabama",102,"2020-05-02",4.43590586835078,-103.148516315736,0.0216229000726657,4.58726616885944,4.58709143505522,4.58726616885944,32.0561616726046
1053,"Escambia","Alabama",102,"2020-05-02",3.31158522297247,41.0553335998335,0.0529226236653713,3.59581000996521,3.69084384897268,3.68204358863007,13.0973699441415
1055,"Etowah","Alabama",102,"2020-05-02",4.89890533015295,-104.16068517424,0.0237625584432481,5.06524323925569,5.06619122394777,5.06524323925569,29.1697201803999
1059,"Franklin","Alabama",102,"2020-05-02",4.06780500698749,72.3180447619766,0.123815180833395,4.54178292111837,4.93154536084214,4.93451127282125,5.59824066721383
1063,"Greene","Alabama",102,"2020-05-02",3.92055790787798,2.92215301383263,0.0392848518293908,4.16725250123238,4.19600470654813,4.19555187068372,17.6441337635737
1065,"Hale","Alabama",102,"2020-05-02",3.80666248977032,-12.0039017298998,0.0331473121206264,4.01095409845459,4.03796449343445,4.0386936746147,20.9111127332893
1067,"Henry","Alabama",102,"2020-05-02",3.14784005175145,-92.7478106634668,0.018282166389214,3.68838704320914,3.27536463571281,3.27581521647595,37.9138426925643
1069,"Houston","Alabama",102,"2020-05-02",4.45101950616083,-94.1467020506108,0.022475127223866,4.56574797369628,4.60966476744657,4.60834539672789,30.8406343446147
1071,"Jackson","Alabama",102,"2020-05-02",3.85318250540521,-140.12611252662,0.0159139485832268,3.9645801454878,3.96475365718284,3.9645801454878,43.5559519961324
1073,"Jefferson","Alabama",102,"2020-05-02",6.78332520060396,-189.959562670894,0.0232337832628224,6.94596168344372,6.94545682253681,6.94596168344372,29.8335907122404
1077,"Lauderdale","Alabama",102,"2020-05-02",3.64880123054653,48.2379566562763,0.0641208033807911,3.89611103425801,4.09166698197176,4.09764685421207,10.8100202120611
1081,"Lee","Alabama",102,"2020-05-02",5.94579451027479,-191.198534113761,0.020279073114219,6.08774802207432,6.09047051789828,6.08774802207432,34.1804172535841
1083,"Limestone","Alabama",102,"2020-05-02",3.76782265645406,-174.808292061353,0.0139025831689292,3.94566838441471,3.87317810147451,3.86514073863656,49.8574381564611
1085,"Lowndes","Alabama",102,"2020-05-02",4.02279741093005,58.3593516883996,0.0883323067751386,4.47320528195219,4.68720677251214,4.64112355835602,7.8470404075877
1087,"Macon","Alabama",102,"2020-05-02",3.57954279007647,10.4354713455949,0.0386187503155299,3.80643892207236,3.85943851310565,3.84987404228518,17.9484622080381
1089,"Madison","Alabama",102,"2020-05-02",5.40396355568302,-290.967934759468,0.0137516654100308,5.50022521355324,5.50387003955608,5.50022521355324,50.4045989989217
1091,"Marengo","Alabama",102,"2020-05-02",3.85620822632175,-1.91324915752638,0.0367789450148791,4.07927229218624,4.10437016831588,4.1136608414259,18.8463040546576
1093,"Marion","Alabama",102,"2020-05-02",4.33635659784069,-120.141252723296,0.0195207173124307,4.4730016190277,4.47327703023771,4.4730016190277,35.508284325113
1095,"Marshall","Alabama",102,"2020-05-02",5.76160204554503,-36.4543768792413,0.0416137226963236,6.0528981044193,6.04165334515462,6.0528981044193,16.6566972538888
1097,"Mobile","Alabama",102,"2020-05-02",6.93897705278209,-64.7989325560695,0.0416008480776671,7.23018298932576,7.22898781884209,7.23018298932576,16.6618521638277
1101,"Montgomery","Alabama",102,"2020-05-02",5.78250563078573,-60.5378447457724,0.035576364629605,6.03154018319297,6.03355981573388,6.03154018319297,19.4833617143428
1103,"Morgan","Alabama",102,"2020-05-02",4.21950770517611,-2.1827736812086,0.0401221102939856,4.4608875084287,4.50260331073691,4.50036247723401,17.2759402603967
1107,"Pickens","Alabama",102,"2020-05-02",3.88890058800729,-140.216934969959,0.0160554446306143,4.00128870042159,3.99615190804042,4.00128870042159,43.1720949813038
1109,"Pike","Alabama",102,"2020-05-02",4.20041910861358,-16.844443614725,0.0351723026271367,4.42623885476075,4.43825581106788,4.44662522700354,19.7071880083608
1111,"Randolph","Alabama",102,"2020-05-02",4.14765962098982,-300.065528465844,0.0103158796945761,4.21987077885185,4.21164387993521,4.21987077885185,67.1922512749337
1113,"Russell","Alabama",102,"2020-05-02",4.02789946281395,-189.424894851184,0.0138213980136144,4.12464924890925,4.12264598345456,4.12464924890925,50.1502944837546
1115,"St. Clair","Alabama",102,"2020-05-02",4.24849524204936,-95.4163724317859,0.0217615388732929,4.44841483501183,4.4007750649851,4.40082601416241,31.8519377051325
1117,"Shelby","Alabama",102,"2020-05-02",5.76474317444589,-223.900090963736,0.0177132302358316,5.89673595676993,5.89074923378315,5.88873578609671,39.1316079185714
1119,"Sumter","Alabama",102,"2020-05-02",4.10146202999096,-10.0863425369078,0.0395718830077327,4.71247081468929,4.37365929896169,4.37846521104509,17.5161535887615
1121,"Talladega","Alabama",102,"2020-05-02",4.09196077086682,-99.3766135149831,0.0211100935061529,4.39884979579677,4.23660400469361,4.23973142540989,32.8348702177902
1123,"Tallapoosa","Alabama",102,"2020-05-02",5.63937092958381,-159.01428038069,0.0216056030396451,5.79061015086133,5.78446069584293,5.79061015086133,32.0818252232099
1125,"Tuscaloosa","Alabama",102,"2020-05-02",5.31461244903454,-88.9122510980024,0.0278379853491243,5.50947834647841,5.51187688158084,5.50947834647841,24.8993298856574
1127,"Walker","Alabama",102,"2020-05-02",4.54784369079637,-534.763131743781,0.00802895621658911,5.1687459986251,4.6073556759072,4.60404638431249,86.330920466074
1131,"Wilcox","Alabama",102,"2020-05-02",4.14086457785699,-20.5713222337176,0.0332279885414692,4.30539441048498,4.37769791380956,4.37346049764728,20.860341266065
2020,"Anchorage","Alaska",102,"2020-05-02",5.17856811343811,-318.984420651176,0.0123010920580575,5.26467575784451,5.26065132554819,5.26467575784451,56.3484264070619
2090,"Fairbanks North Star Borough","Alaska",102,"2020-05-02",4.39621126966584,-865.164677155408,0.00454546301524972,4.42802951077259,4.43034555689022,4.42802951077259,152.492095576289
