"fips","county","state","days_from_start","datetime","log_rolled_cases.x","t0.hat","tau.hat","predicted.grf.future","predicted.grf.future0","predicted.grf.future6","Predicted_Double_Days"
1001,"Autauga","Alabama",95,"2020-04-25",3.46126162240481,11.1383265678429,0.0410218676014439,3.72731553757958,3.72317256681372,3.74841469561492,16.8970166666802
1003,"Baldwin","Alabama",95,"2020-04-25",4.88927443709199,-35.4362806766158,0.037484006840196,5.15166248497336,5.07952176363491,5.15166248497336,18.4918112814089
1007,"Bibb","Alabama",95,"2020-04-25",3.48343547989913,35.8850569477718,0.0559337803154835,3.69805870025404,3.81818159745961,3.87497194210751,12.3922820279692
1015,"Calhoun","Alabama",95,"2020-04-25",4.42911467077278,-11.9738484629819,0.0438150299515707,4.99376758410133,4.73070812805736,4.73581988043377,15.8198495202694
1017,"Chambers","Alabama",95,"2020-04-25",5.58938655338878,-38.2145133889737,0.0419577898173024,5.8830910821099,5.98415150174659,5.8830910821099,16.5201070785217
1021,"Chilton","Alabama",95,"2020-04-25",3.82241084673846,13.252974538974,0.0479690080010674,4.25710677441089,4.23064653988019,4.15819390274593,14.4498960775783
1025,"Clarke","Alabama",95,"2020-04-25",3.19575340744735,14.4852958458554,0.0408284931558518,3.57309349959389,3.64745529499772,3.48155285953831,16.9770453666767
1031,"Coffee","Alabama",95,"2020-04-25",4.30599373411057,11.4043766574202,0.052812424289189,4.78457449871188,4.53974402116467,4.67568070413489,13.1246991572367
1037,"Coosa","Alabama",95,"2020-04-25",3.24147565678544,26.6625698241294,0.0486833993656101,3.66768220043067,3.62861646530692,3.58225945234471,14.2378549894275
1043,"Cullman","Alabama",95,"2020-04-25",3.80666248977032,-35.5944244855763,0.0304629272439805,4.19152894228148,4.14720139162184,4.01990298047818,22.7537943090125
1047,"Dallas","Alabama",95,"2020-04-25",3.36729582998647,35.5834247860197,0.0551140144083686,3.66048408329781,3.72639909585474,3.75309393084505,12.5766048436257
1049,"DeKalb","Alabama",95,"2020-04-25",3.99951045955126,45.9417837393414,0.0771382066233976,4.32423026885379,4.52071834207447,4.53947790591504,8.98578293301545
1051,"Elmore","Alabama",95,"2020-04-25",4.27468002104443,-2.6165596969188,0.0437905211402298,4.58121366902604,4.50389961216838,4.58121366902604,15.828703621505
1055,"Etowah","Alabama",95,"2020-04-25",4.72358794080257,-12.7712297444187,0.0440879616704729,5.06002957784497,5.03411333873015,5.03220367249588,15.7219148787314
1063,"Greene","Alabama",95,"2020-04-25",3.62243435470578,42.3533632504241,0.0688065673014708,4.10408032581608,4.01747942808404,4.10408032581608,10.0738520717503
1065,"Hale","Alabama",95,"2020-04-25",3.54715129428523,42.7620505386827,0.0661008166516344,3.91567683616132,3.89013420983651,4.00985701084667,10.4862120571517
1069,"Houston","Alabama",95,"2020-04-25",4.29631311639985,-10.896255946327,0.0417585906515847,4.7143885381592,4.60083859652183,4.58862325096094,16.5989122176862
1071,"Jackson","Alabama",95,"2020-04-25",3.73426245996176,1.96125092465956,0.0395151095178363,3.95304212573942,3.98832127394884,4.01086822658661,17.5413199917129
1073,"Jefferson","Alabama",95,"2020-04-25",6.61376765396708,-93.6028593948275,0.035067165339851,6.85923781134604,6.92157342920392,6.85923781134604,19.7662734881009
1077,"Lauderdale","Alabama",95,"2020-04-25",3.21314515015922,-16.5408383331717,0.0286621184971866,3.39763155506121,3.48294319675642,3.41377997963953,24.1833896760975
1081,"Lee","Alabama",95,"2020-04-25",5.80254987484438,-82.9903431862107,0.0326003634296825,6.03075241885216,6.08278905634218,6.03075241885216,21.261946421396
1083,"Limestone","Alabama",95,"2020-04-25",3.68887945411394,-55.4989068364501,0.0276116531049039,4.34880517996963,4.01146330030681,3.88216102584827,25.1034292632353
1085,"Lowndes","Alabama",95,"2020-04-25",3.50512830451039,38.4758280951177,0.0594283226826833,3.77513498611359,3.93260351972015,3.92112656328917,11.6635831076875
1087,"Macon","Alabama",95,"2020-04-25",3.31158522297247,28.2432422489813,0.0479549029344006,3.5369981587062,3.70138410993817,3.64726954351327,14.454146252952
1089,"Madison","Alabama",95,"2020-04-25",5.31671845191893,-108.479160534299,0.0261290563513148,5.49962184637813,5.62577791517654,5.49962184637813,26.5278305974899
1091,"Marengo","Alabama",95,"2020-04-25",3.5715427474094,33.9834082223482,0.0552285052947839,3.75645469912519,3.91372397627954,3.95814228447289,12.5505330419545
1093,"Marion","Alabama",95,"2020-04-25",4.19181690503092,-24.2630236346785,0.0351476658672609,4.43785056610175,4.54169476748034,4.43785056610175,19.7210017637499
1095,"Marshall","Alabama",95,"2020-04-25",5.40460602277868,31.9730412623827,0.0801982952952237,5.61604271546588,5.83600431713977,5.96599408984525,8.642916635676
1097,"Mobile","Alabama",95,"2020-04-25",6.64192788193026,-63.6431399314062,0.0418670979709686,6.93499756772704,6.91294941588685,6.93499756772704,16.5558926735401
1101,"Montgomery","Alabama",95,"2020-04-25",5.5362087744968,-27.8623891718168,0.0450602402559069,5.85163045628815,5.84773284570395,5.85163045628815,15.3826783129298
1103,"Morgan","Alabama",95,"2020-04-25",3.93462283734539,-9.79641566634647,0.0373232915934852,4.17261022102153,4.27263391855774,4.19588587849979,18.5714375920942
1107,"Pickens","Alabama",95,"2020-04-25",3.75453342433537,32.8189600445713,0.0589735731315277,4.07985311912661,4.16785383237202,4.16734843625606,11.7535218531533
1109,"Pike","Alabama",95,"2020-04-25",3.91202300542815,37.8589380919296,0.0684625534562498,4.3912608796219,4.23237007657047,4.3912608796219,10.1244716354743
1111,"Randolph","Alabama",95,"2020-04-25",4.06044301054642,6.87563762816719,0.0472123063603335,4.49104053863035,4.47298480254551,4.39092915506875,14.6814937459253
1113,"Russell","Alabama",95,"2020-04-25",3.91487607441055,31.0736397421338,0.0588327372302671,4.1727919157503,4.31608366023136,4.32670523502242,11.7816578522773
1115,"St. Clair","Alabama",95,"2020-04-25",4.0943445622221,-21.700750380218,0.0350841322689227,4.33993348810456,4.35372798747204,4.33993348810456,19.756714381502
1117,"Shelby","Alabama",95,"2020-04-25",5.63937092958381,-90.9303192260286,0.0303305612180886,5.85168485811043,5.89962883176751,5.85168485811043,22.8530944605986
1119,"Sumter","Alabama",95,"2020-04-25",3.80666248977032,33.0775642148623,0.0614746891252617,4.23698531364715,4.21923682459494,4.23698531364715,11.2753263241003
1121,"Talladega","Alabama",95,"2020-04-25",3.93182563272433,7.75434191234516,0.0446844957534282,4.21131970859686,4.2979487758752,4.24461710299833,15.5120286997256
1123,"Tallapoosa","Alabama",95,"2020-04-25",5.45654137176293,-3.52179163303952,0.0553841062095857,5.84423011523003,5.7532285067381,5.84423011523003,12.5152724851589
1125,"Tuscaloosa","Alabama",95,"2020-04-25",5.1102651350451,-45.7145150884132,0.036600764406989,5.40646416624363,5.38002595438105,5.36647048589402,18.9380520267928
1127,"Walker","Alabama",95,"2020-04-25",4.49184150068109,-44.2601089426822,0.0333567939657389,4.87876831940757,4.86445512039792,4.72533905844126,20.7797902062136
1131,"Wilcox","Alabama",95,"2020-04-25",3.92055790787798,27.4342261168793,0.056468231850955,4.21059740777794,4.3939789313031,4.31583553083466,12.2749935289186
2020,"Anchorage","Alaska",95,"2020-04-25",5.08847778086019,-66.466288891531,0.031514180549963,5.30907704470993,5.37552149834588,5.30907704470993,21.9947708765906
2090,"Fairbanks North Star Borough","Alaska",95,"2020-04-25",4.36944785246702,-98.0646630933917,0.0229819584365452,4.59787777183376,4.66821331214211,4.53032156152284,30.1604923041599
2110,"Juneau City and Borough","Alaska",95,"2020-04-25",3.25809653802148,-11.0208180512061,0.0312330019797925,3.52997943395109,3.47739871349691,3.47672755188003,22.1927812449282
4001,"Apache","Arizona",95,"2020-04-25",5.50358785632754,29.0998018131649,0.0835139803483473,6.08818571876597,5.94438611553583,6.08818571876597,8.29977421347589
4005,"Coconino","Arizona",95,"2020-04-25",5.89006443266625,-50.8857000279524,0.0403745153331525,6.17268603999832,6.19917332085012,6.17268603999832,17.1679381124554
4013,"Maricopa","Arizona",95,"2020-04-25",7.96400669124572,-101.013631776044,0.040629861398339,8.24841572103409,8.26074529033215,8.24841572103409,17.0600429512733
4015,"Mohave","Arizona",95,"2020-04-25",4.17218704898604,-0.984527484636698,0.0426623772506461,4.39356476252911,4.43174665068611,4.47082368974056,16.2472704342665
4017,"Navajo","Arizona",95,"2020-04-25",6.2709884318583,-9.30118079591066,0.0601238488769263,6.69185537399678,6.78936966499453,6.69185537399678,11.5286561573731
4019,"Pima","Arizona",95,"2020-04-25",6.90288630187063,-66.4261780303441,0.0427618765809661,7.20221943793739,7.20433364709014,7.20221943793739,16.2094659070335
4021,"Pinal","Arizona",95,"2020-04-25",5.65798781946657,-9.822545176034,0.0539768215889513,6.03582557058923,6.01137980585472,6.03582557058923,12.8415708846004
4025,"Yavapai","Arizona",95,"2020-04-25",4.29631311639985,-73.3188249784336,0.02552485211889,4.47498708123208,4.56385704254086,4.47498708123208,27.1557765479461
4027,"Yuma","Arizona",95,"2020-04-25",3.51367536508885,44.9668965986925,0.0690137306075969,3.93606723385306,3.92800209126402,3.99677147934203,10.0436126906556
5007,"Benton","Arkansas",95,"2020-04-25",4.24029847484518,-28.0221132281901,0.0345093749033354,4.48698185111554,4.56183492026984,4.48186409916853,20.0857645929991
5019,"Clark","Arkansas",95,"2020-04-25",3.30636327899132,-17.9337337068216,0.0304921025998074,3.65703171336639,3.68159580159677,3.51980799718997,22.732023096509
5023,"Cleburne","Arkansas",95,"2020-04-25",4.26468992796934,-88.4706328327107,0.0238548430409645,4.54364705013749,4.5586082015819,4.43167382925609,29.0568745042525
5031,"Craighead","Arkansas",95,"2020-04-25",3.93741223943297,-8.68949045441524,0.0378230452082337,4.1866136015337,4.17341055234236,4.20217355589061,18.326054307469
5035,"Crittenden","Arkansas",95,"2020-04-25",5.02669610224644,-20.2137639343047,0.0436293020086791,5.33210121630719,5.4000556747427,5.33210121630719,15.887193896021
5045,"Faulkner","Arkansas",95,"2020-04-25",4.17658266045907,-62.8226059791213,0.0264637795995562,4.36182911765596,4.43120520753772,4.36182911765596,26.1922972095629
