"fips","county","state","days_from_start","datetime","log_rolled_cases.x","t0.hat","tau.hat","predicted.grf.future","Predicted_Double_Days"
1001,"Autauga","Alabama",143,"2020-06-12",5.66543756834831,-51.5747961899881,0.029054795482946,5.85671447781663,23.8565499787047
1003,"Baldwin","Alabama",143,"2020-06-12",5.83564581018003,-175.551704419489,0.0183115803436682,5.96136619149558,37.8529415567141
1005,"Barbour","Alabama",143,"2020-06-12",5.31882002887455,-33.9078435387275,0.0301698178555761,5.5484661417752,22.9748546669411
1007,"Bibb","Alabama",143,"2020-06-12",4.48057830840238,-63.2365724101161,0.0219867152779722,4.68837180443192,31.5257268671864
1009,"Blount","Alabama",143,"2020-06-12",4.39091558209113,-12.0734905929845,0.0283764358872657,4.59906801483718,24.4268583733944
1011,"Bullock","Alabama",143,"2020-06-12",5.49775353406028,-13.4597581361466,0.0354049988524228,5.78729254922758,19.5776642572186
1013,"Butler","Alabama",143,"2020-06-12",6.14968855232288,-154.543888936307,0.0206932834648849,6.30201302125744,33.4962395762939
1015,"Calhoun","Alabama",143,"2020-06-12",5.23796056600714,-106.701650789541,0.0210673298499258,5.40801835020374,32.9015202922066
1017,"Chambers","Alabama",143,"2020-06-12",6.0130163439948,-257.683172145558,0.0149829035926595,6.10827766460649,46.2625402528477
1019,"Cherokee","Alabama",143,"2020-06-12",3.77767495289707,-44.4242508919265,0.0201588206634102,3.91936360634822,34.3843120653412
1021,"Chilton","Alabama",143,"2020-06-12",4.79342647830186,-71.0777387643418,0.0223832130655837,4.94843013081972,30.9672779564308
1023,"Choctaw","Alabama",143,"2020-06-12",5.07159599388594,-135.492458349498,0.0183319650963329,5.23363778172927,37.8108498962068
1025,"Clarke","Alabama",143,"2020-06-12",5.08935845022578,-69.3932057721029,0.0240771386081276,5.28236062505638,28.7886028253359
1027,"Clay","Alabama",143,"2020-06-12",3.38680864421006,-129.358277881431,0.0125626564978139,3.50948208484526,55.1752076227319
1031,"Coffee","Alabama",143,"2020-06-12",5.54238336610411,-144.575021222382,0.0193515365628598,5.70047929369012,35.8187153928779
1033,"Colbert","Alabama",143,"2020-06-12",5.41673512136251,-54.3588774326194,0.0274456298491871,5.60875810641107,25.2552841515668
1035,"Conecuh","Alabama",143,"2020-06-12",4.10382330617665,46.6966234825803,0.0407209393589432,4.20661053073993,17.021885827585
1037,"Coosa","Alabama",143,"2020-06-12",3.71357206670431,-180.577294636139,0.0115116512634261,3.80549053145809,60.2126632138483
1039,"Covington","Alabama",143,"2020-06-12",4.57618264911484,-69.2281539870716,0.021543109249176,4.72285607183867,32.1748904739206
1041,"Crenshaw","Alabama",143,"2020-06-12",4.55387689160054,-34.0673323797498,0.0256398113208608,4.71945167255096,27.0340203321229
1043,"Cullman","Alabama",143,"2020-06-12",5.35860579740484,-2.25403335589405,0.0366133363624661,5.57452813580148,18.931549250194
1045,"Dale","Alabama",143,"2020-06-12",4.96882074366325,-39.4775283134407,0.0272421217643157,5.16176989791633,25.443949871331
1047,"Dallas","Alabama",143,"2020-06-12",5.89282741054397,-36.1947818252665,0.0327114440937397,6.09070019622327,21.1897456612929
1049,"DeKalb","Alabama",143,"2020-06-12",5.64746404406598,-106.618773955869,0.0227058683636566,5.82675210108493,30.5272262420673
1051,"Elmore","Alabama",143,"2020-06-12",6.11273356316031,-71.4714655035767,0.0284922696467163,6.31022471418134,24.327552320488
1053,"Escambia","Alabama",143,"2020-06-12",4.49344022204478,2.95134308468805,0.0319098779940416,4.69230470135529,21.7220254082254
1055,"Etowah","Alabama",143,"2020-06-12",5.64997976866322,-152.430763231722,0.0191959919648334,5.80545850091457,36.1089534643363
1059,"Franklin","Alabama",143,"2020-06-12",6.45542315626639,-104.592474382291,0.0262103885433169,6.67296767376432,26.4455133663664
1061,"Geneva","Alabama",143,"2020-06-12",3.8286413964891,-31.0437720471784,0.0224834587770577,4.07049018566577,30.8292059257021
1063,"Greene","Alabama",143,"2020-06-12",4.65123555283134,-115.41762435505,0.0179801924646879,4.77225996942405,38.5505984944959
1065,"Hale","Alabama",143,"2020-06-12",5.36530823536432,-57.8786095321981,0.026765437760985,5.56396198527415,25.8970985922121
1067,"Henry","Alabama",143,"2020-06-12",4.50771484983738,-52.2438942433503,0.0231346909405468,4.67884998793254,29.9613762872928
1069,"Houston","Alabama",143,"2020-06-12",5.58188383866613,-92.3948436013898,0.0237286421688593,5.751700507394,29.2114135999576
1071,"Jackson","Alabama",143,"2020-06-12",4.62076228074793,-43.292781255274,0.0245604728517483,4.74736210645909,28.2220617145245
1073,"Jefferson","Alabama",143,"2020-06-12",7.68484962281085,-203.68421574489,0.022162804628961,7.83863417390127,31.2752466199239
1075,"Lamar","Alabama",143,"2020-06-12",3.42936825862885,9.7550266023973,0.0258716122554666,3.628363572521,26.7918046125435
1077,"Lauderdale","Alabama",143,"2020-06-12",5.27957132372698,-68.7571784972564,0.0248231948627385,5.43025206946027,27.9233670118914
1079,"Lawrence","Alabama",143,"2020-06-12",4.05550472890584,-43.1022805296311,0.0218314815778715,4.21570888002761,31.7498919204148
1081,"Lee","Alabama",143,"2020-06-12",6.42925854233151,-210.387524771927,0.0182253017432186,6.56817138346005,38.0321374277304
1083,"Limestone","Alabama",143,"2020-06-12",4.98458461689631,0.812554302214978,0.0343425775960487,5.12348143023249,20.1833184658712
1085,"Lowndes","Alabama",143,"2020-06-12",5.72358510195238,-63.5400672388815,0.0277136018112137,5.91796439419816,25.0110824742917
1087,"Macon","Alabama",143,"2020-06-12",4.65667774313402,-30.1129723683653,0.0268965722382597,4.84442157235341,25.7708370575921
1089,"Madison","Alabama",143,"2020-06-12",6.05175297796479,-128.075996146067,0.0222860098123525,6.19720437869096,31.102345659731
1091,"Marengo","Alabama",143,"2020-06-12",5.25675104746793,-91.204560542856,0.0227119805476556,5.47823328705516,30.5190108412406
1093,"Marion","Alabama",143,"2020-06-12",4.87737597330037,-245.843274676246,0.0126013349801439,4.98815370383248,55.0058530824034
1095,"Marshall","Alabama",143,"2020-06-12",6.64006255775575,-245.595167269277,0.017116116952705,6.77105314890585,40.4967541689063
1097,"Mobile","Alabama",143,"2020-06-12",7.83218423407275,-245.793799866628,0.0201829089976779,7.9882702445533,34.3432743337293
1099,"Monroe","Alabama",143,"2020-06-12",4.30983989269805,51.1957537591334,0.0448448401618821,4.4308606299869,15.4565648591411
1101,"Montgomery","Alabama",143,"2020-06-12",7.72816423915301,-82.2341655614183,0.0342865491722654,7.9625081370016,20.2163004820746
1103,"Morgan","Alabama",143,"2020-06-12",6.07829733672326,-6.33892072369589,0.0402864071609663,6.29833341538084,17.2054851600552
1105,"Perry","Alabama",143,"2020-06-12",3.95945169899926,24.390699050688,0.0330540583575687,4.15189716383197,20.9701082106678
1107,"Pickens","Alabama",143,"2020-06-12",4.85314571300348,-79.538782700402,0.0219328410717215,5.03443764076432,31.6031643275634
1109,"Pike","Alabama",143,"2020-06-12",5.57811126615081,-41.4520345906715,0.0301270522102457,5.76788544187094,23.0074676978924
1111,"Randolph","Alabama",143,"2020-06-12",4.91475352239297,-302.184721673768,0.0110624147708566,5.00225494419957,62.6578549907574
1113,"Russell","Alabama",143,"2020-06-12",5.42746416085474,-26.2477032350778,0.0318812840308986,5.61900308663104,21.7415076471877
1115,"St. Clair","Alabama",143,"2020-06-12",5.03509559166642,-74.8516407493015,0.0231896394007899,5.21422846765226,29.8903820184601
1117,"Shelby","Alabama",143,"2020-06-12",6.36818718635049,-201.731383601848,0.018526956127314,6.51651191259088,37.4129012772935
1119,"Sumter","Alabama",143,"2020-06-12",5.52031740716017,-108.39063077377,0.0220669580672165,5.7018952142464,31.4110888527817
1121,"Talladega","Alabama",143,"2020-06-12",4.96882074366325,-36.6659466480262,0.0276616708836072,5.16349198135469,25.0580372919814
1123,"Tallapoosa","Alabama",143,"2020-06-12",6.11746767331171,-275.862413635736,0.0146626019238035,6.24425104545096,47.2731363888886
1125,"Tuscaloosa","Alabama",143,"2020-06-12",6.91430520984587,-73.0112846049211,0.0319816476428766,7.13226832461986,21.67327926003
1127,"Walker","Alabama",143,"2020-06-12",6.18149441363777,-34.7345700467503,0.0347846476591894,6.42592692954805,19.9268133272821
1129,"Washington","Alabama",143,"2020-06-12",4.42399083377291,-86.2442303002198,0.0192102182236594,4.53830321814768,36.0822127312568
1131,"Wilcox","Alabama",143,"2020-06-12",5.20479130853721,-67.703364071929,0.024664099088311,5.36945734332871,28.1034866944906
1133,"Winston","Alabama",143,"2020-06-12",4.6037405931785,-48.5907276207039,0.0241358109343177,4.79314825516189,28.7186199148746
2020,"Anchorage","Alaska",143,"2020-06-12",5.72405184641826,-104.149980617827,0.0230995414558327,5.87074801328058,30.0069671030168
2090,"Fairbanks North Star Borough","Alaska",143,"2020-06-12",4.46590811865458,-261.063096098631,0.0111893403181339,4.59952487447337,61.9470997263888
2110,"Juneau City and Borough","Alaska",143,"2020-06-12",3.56751859710967,-128.600404341658,0.0131582487216495,3.66589341427965,52.6777685406948
2122,"Kenai Peninsula Borough","Alaska",143,"2020-06-12",4.54632968596516,32.7619113986615,0.0399149180975222,4.67954870443248,17.3656170073157
2170,"Matanuska-Susitna Borough","Alaska",143,"2020-06-12",3.630038954091,14.1755840386476,0.0281802449049851,3.82756530586747,24.596918263025
4001,"Apache","Arizona",143,"2020-06-12",7.48957177689775,-107.253011095644,0.0300540354312883,7.73149111027409,23.0633647233387
4003,"Cochise","Arizona",143,"2020-06-12",5.04250303294428,34.5120322019857,0.0447204836168329,5.16467777185243,15.4995457226908
4005,"Coconino","Arizona",143,"2020-06-12",7.17132760465855,-176.349666936981,0.0225485256635177,7.35870384020899,30.7402439921568
4007,"Gila","Arizona",143,"2020-06-12",3.85922481986117,43.2983854616346,0.038215262857291,4.07763024688098,18.1379671035731
4009,"Graham","Arizona",143,"2020-06-12",3.76782265645406,28.367333815246,0.0329730916917009,4.01060505481594,21.0216010994931
4012,"La Paz","Arizona",143,"2020-06-12",5.25823914298063,60.341498470895,0.0628189152709415,5.63224981087643,11.0340520457948
4013,"Maricopa","Arizona",143,"2020-06-12",9.59743782272616,-150.532110192387,0.0325360493592021,9.77812757124466,21.3039749512152
4015,"Mohave","Arizona",143,"2020-06-12",6.27260742843428,-37.1734133738764,0.0347813151707635,6.5101374821444,19.9287225671843
4017,"Navajo","Arizona",143,"2020-06-12",7.7477818696861,-111.920617450028,0.0304538762059552,7.9764980596105,22.7605568457785
4019,"Pima","Arizona",143,"2020-06-12",8.08965774383802,-107.688844975785,0.0322324879422499,8.3059525885343,21.5046130414083
4021,"Pinal","Arizona",143,"2020-06-12",7.08086789669078,-66.506725696612,0.0337160262098985,7.29974643820628,20.5583889466917
4023,"Santa Cruz","Arizona",143,"2020-06-12",6.63707078289893,48.2059353907621,0.0695284740825303,7.07758598293881,9.96925633283969
4025,"Yavapai","Arizona",143,"2020-06-12",5.83606308537907,-121.425796345931,0.0220935207608173,5.9967514665902,31.3733237931564
4027,"Yuma","Arizona",143,"2020-06-12",7.77142853185247,22.70304284542,0.0641896626139673,8.17114873153714,10.7984238011732
5003,"Ashley","Arkansas",143,"2020-06-12",3.50941096630239,72.3505918602316,0.0483535695225376,3.75462605487019,14.3349743856422
5007,"Benton","Arkansas",143,"2020-06-12",6.99025650049388,35.2224864024439,0.0648326440823713,7.44132968772989,10.6913298134083
5011,"Bradley","Arkansas",143,"2020-06-12",3.46573590279973,69.0345231660465,0.0467881435079781,3.7882243492989,14.814590376764
5015,"Carroll","Arkansas",143,"2020-06-12",3.80666248977032,74.6613379442856,0.0535452299029891,4.03402598035683,12.9450780548661
5019,"Clark","Arkansas",143,"2020-06-12",3.72741311811618,-119.421582028457,0.0143239244296202,3.85917438068433,48.3908710888337
5023,"Cleburne","Arkansas",143,"2020-06-12",4.30791866252016,-554.41048456877,0.00625883556267167,4.4087893915378,110.746986978528
5027,"Columbia","Arkansas",143,"2020-06-12",3.23023958351852,18.6451302904827,0.0267162760385573,3.5093129581682,25.9447529124038
5031,"Craighead","Arkansas",143,"2020-06-12",5.76787446754344,-23.2531524000132,0.0347002898827779,6.01193461138555,19.9752561981899
5033,"Crawford","Arkansas",143,"2020-06-12",3.77767495289707,52.8213650309008,0.0411966009443717,4.00342944514075,16.8253488071968
5035,"Crittenden","Arkansas",143,"2020-06-12",6.1708054757638,-70.5488721763684,0.0289708835458124,6.38949569198183,23.9256486418115
5037,"Cross","Arkansas",143,"2020-06-12",4.18965474202643,-13.8030494219176,0.0265800476979575,4.35389286670547,26.0777252334731
5043,"Drew","Arkansas",143,"2020-06-12",3.11033565629299,7.03690742973262,0.0229721748645994,3.28417316170809,30.1733372937231
5045,"Faulkner","Arkansas",143,"2020-06-12",4.81218435537242,-100.071272734261,0.0196749376230771,4.9201366923701,35.2299556846848
5051,"Garland","Arkansas",143,"2020-06-12",4.99431232006433,-192.597196404032,0.0148590326259148,5.09066291891444,46.6482036893215
5055,"Greene","Arkansas",143,"2020-06-12",4.21106883653024,-32.2573711434159,0.0243736537966699,4.44227806614079,28.4383780266317
5057,"Hempstead","Arkansas",143,"2020-06-12",3.44316158076119,80.802213224349,0.0530534193337678,3.67117919877726,13.0650802392065
5059,"Hot Spring","Arkansas",143,"2020-06-12",3.55125807623789,-92.6907003824949,0.0151888791483866,3.68619971854702,45.6351764859207
5061,"Howard","Arkansas",143,"2020-06-12",3.5305534028762,74.2783868604997,0.0505139388882366,3.82499693864741,13.7218992582137
5063,"Independence","Arkansas",143,"2020-06-12",3.57555076880693,-10.1864864483856,0.0234714823868057,3.75981429527757,29.5314615897287
