"fips","county","state","date.x","weekly new cases","days_from_start","log_rolled_cases.x.x","t0.hat","tau.hat","predicted.grf.future","predicted.grf.future.0","predicted.grf.future.last","Predicted_Double_Days","predicted.grf.past","predicted.grf.past.0","predicted.grf.past.last","log_rolled_cases.x.y","block.mse","block new cases","block.mse.0","block.mse.last","block.mape","block.mape.0","block.mape.last","metrics.testPositivityRatio","metrics.vaccinationsInitiatedRatio","metrics.vaccinationsCompletedRatio","d20","rolled_cases.2021.06.09","rolled_cases.2021.06.10","rolled_cases.2021.06.11","rolled_cases.2021.06.12","rolled_cases.2021.06.13","rolled_cases.2021.06.14","rolled_cases.2021.06.15","rolled_cases.2021.06.16","rolled_cases.2021.06.17","rolled_cases.2021.06.18","rolled_cases.2021.06.19","rolled_cases.2021.06.20","rolled_cases.2021.06.21","rolled_cases.2021.06.22"
1021,"Chilton","Alabama","2021-06-22",6,518,3.87417278129705,627.194479334244,-0.0340629944956571,3.48104998704889,3.63665781718185,3.63573181982745,-20.3489796132962,3.72483296530095,3.89010549367712,3.89035793450543,4.12943588203337,0.022302380641749,-13.9999999999999,0.000253851323786046,0.000261959184378744,0.0385475363197668,0.00411254563993301,0.00417770557020991,0.0221428571428571,0.279,0.224,0,100.142857142857,89.2857142857143,78.7142857142857,71.8571428571429,67.8571428571429,64.2857142857143,62.1428571428571,59.5714285714286,56.5714285714286,54.1428571428571,52.4285714285714,51.5714285714286,49.8571428571429,48.1428571428571
1023,"Choctaw","Alabama","2021-06-22",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.042,0.334,0.261,0,3.71428571428571,3.71428571428571,4.28571428571429,4.71428571428571,4.85714285714286,4.85714285714286,4.85714285714286,5.28571428571429,5.42857142857143,5.71428571428571,6,6.57142857142857,7.14285714285714,7.71428571428571
1025,"Clarke","Alabama","2021-06-22",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0477142857142857,0.355,0.293,0,12.1428571428571,11,10.7142857142857,10.7142857142857,10.8571428571429,10.7142857142857,10.5714285714286,10.5714285714286,11,10.7142857142857,10.4285714285714,10.1428571428571,10,9.85714285714286
1027,"Clay","Alabama","2021-06-22",0,518,3.11668488397165,778.800145214301,-0.0117480088757404,2.98164635864183,3.029009982159,3.03444882184147,-59.0012476064169,3.2407167735704,3.14141778871421,3.13818152267203,3.01693448120459,0.0153839096374366,2.14285714285715,0.000611716577004556,0.000462105475414679,0.0397960956003656,0.00793564497641564,0.00689727691462556,0.0352857142857143,0.342,0.265,0,18.5714285714286,19.1428571428571,19.2857142857143,19.4285714285714,19.5714285714286,20.1428571428571,20.4285714285714,20.8571428571429,21.4285714285714,21.7142857142857,22.1428571428571,22.8571428571429,22.7142857142857,22.5714285714286
1029,"Cleburne","Alabama","2021-06-22",5,518,3.42006586596654,249.783344942011,0.0129844516888848,3.57353736157694,3.50982359793183,3.51095702778873,53.3828610686199,3.6695398507338,3.51298266544667,3.51394920226291,3.24147565678544,0.0622372690756552,5.0000000000001,0.00863353162563066,0.00881408083413735,0.0729442047446524,0.0271681315862234,0.0274507392476308,0.032,0.227,0.193,0,19.5714285714286,20.5714285714286,21.5714285714286,22.4285714285714,23.5714285714286,24.5714285714286,25.5714285714286,27,27.5714285714286,28,28.7142857142857,29.7142857142857,30.1428571428571,30.5714285714286
1031,"Coffee","Alabama","2021-06-22",12,518,3.42472787907235,-372.940044570947,0.00384433583814684,3.45198309385127,3.45082055267171,3.45163822993938,180.3034931761,3.10612957252594,3.16697321035452,3.17099857575886,3.27444567602301,0.10150488093424,4.28571428571433,0.0664374692458382,0.0643785593599489,0.0930287946360012,0.0752628173154731,0.0740874347605734,0.0452857142857143,0.274,0.226,0,54.4285714285714,44.8571428571429,35.4285714285714,29.2857142857143,27.5714285714286,26.7142857142857,26.4285714285714,26.7142857142857,26.8571428571429,28.2857142857143,29,29.8571428571429,30.5714285714286,30.7142857142857
1033,"Colbert","Alabama","2021-06-22",4,518,4.23617475766132,887.722284152739,-0.0112936379140745,4.09645414058708,4.15814613873676,4.1571192922628,-61.3750135991274,4.56507281677393,4.40175941798992,4.41545952653854,4.15888308335967,0.108173933288042,5.14285714285736,0.0274182797361381,0.0321430283513584,0.0776403425089541,0.0390882505565034,0.0423223259505467,0.0635714285714286,0.373,0.32,0,49.2857142857143,51.4285714285714,53,55.4285714285714,58,60.8571428571429,64,66.5714285714286,68,68.5714285714286,69.2857142857143,70.2857142857143,70,69.1428571428571
1035,"Conecuh","Alabama","2021-06-22",3,NA,NA,NA,NA,NA,NA,NA,NA,2.82418732202527,2.88609718419883,2.90157464974222,3.00991690854595,NA,NA,NA,NA,NA,NA,NA,0.0517142857142857,0.354,0.272,0,21.1428571428571,21.1428571428571,20.8571428571429,20.4285714285714,20.2857142857143,20.2857142857143,20.2857142857143,20.2857142857143,19.8571428571429,19.7142857142857,19.5714285714286,19.4285714285714,18.8571428571429,18.1428571428571
1037,"Coosa","Alabama","2021-06-22",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0592857142857143,0.343,0.293,0,15.2857142857143,13.8571428571429,12.8571428571429,13.1428571428571,13.7142857142857,14.5714285714286,15.2857142857143,15.5714285714286,16.1428571428571,16.7142857142857,17,17.4285714285714,17.2857142857143,17
1039,"Covington","Alabama","2021-06-22",7,518,4.16555719044736,582.324916327734,-0.058092084384041,3.33012387661884,3.77350206680984,3.75891259975907,-11.9318696843036,4.31814612879306,4.39903385291346,4.40015940670936,4.55387689160054,0.023283384105468,-30.5714285714288,0.0545113519163093,0.0550381998750422,0.0366310991229755,0.0560493234858278,0.0563195283454517,0.059,0.269,0.219,0,96.8571428571429,98.7142857142857,99.1428571428571,99.2857142857143,99.2857142857143,97,95,91.8571428571429,86.4285714285714,82.1428571428571,77.7142857142857,73.4285714285714,69.2857142857143,64.4285714285714
1041,"Crenshaw","Alabama","2021-06-22",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.121142857142857,0.309,0.256,0,14.7142857142857,14.2857142857143,13.8571428571429,13.8571428571429,14.1428571428571,14.2857142857143,14.5714285714286,15.1428571428571,15.2857142857143,15.8571428571429,16.7142857142857,17.5714285714286,18.8571428571429,19.8571428571429
1043,"Cullman","Alabama","2021-06-22",23,518,4.72865124275911,1203.50143821904,-0.006848141047983,4.64647355018331,4.67512794419567,4.68071425542323,-101.216837635682,4.63582495716734,4.69080851659484,4.69252061916777,4.77189454596838,0.00861671929676474,-5.00000000000058,0.00143207192354389,0.00130542196109905,0.0196306051823789,0.00800285836732353,0.00764078840592559,0.0594285714285714,0.317,0.277,0,142.285714285714,135.142857142857,127.428571428571,122.714285714286,121.142857142857,119.285714285714,118.142857142857,117.285714285714,115.285714285714,114.285714285714,113,113,113.285714285714,113.142857142857
1045,"Dale","Alabama","2021-06-22",1,518,3.42006586596654,598.39082025746,-0.0403087861072799,2.95829487599579,3.13879133354657,3.13790436321558,-17.1959328845867,3.54403987800661,3.61959464895872,3.62342541411513,3.69953674858792,0.0153695556613114,-9.85714285714262,0.0398117352423404,0.0413551058231987,0.0362490130011089,0.0583406258276232,0.0594607110267213,0.0338571428571428,0.258,0.221,0,46.2857142857143,43.1428571428571,40.5714285714286,40.2857142857143,40.7142857142857,40.7142857142857,40.4285714285714,39.7142857142857,38.4285714285714,37,35,33.2857142857143,31.8571428571429,30.5714285714286
1047,"Dallas","Alabama","2021-06-22",4,NA,NA,NA,NA,NA,NA,NA,NA,2.37691705450006,2.6873064178083,2.68157729537001,3.14168618617707,NA,NA,NA,NA,NA,NA,NA,0.0331428571428572,0.358,0.267,0,35.4285714285714,33.1428571428571,30.2857142857143,28.2857142857143,26.5714285714286,24.8571428571429,23.1428571428571,21.4285714285714,19.8571428571429,18.1428571428571,16.4285714285714,15,14,13
1049,"DeKalb","Alabama","2021-06-22",12,518,4.35670882668959,-384.188294157923,0.00485595816960439,4.41498032472484,4.38820351774117,4.39070053387682,142.741588034811,4.19429463278192,4.23471026511631,4.23442880529867,4.33635659784069,0.0263783703826781,1.57142857142867,0.0148836490259494,0.0149524036313639,0.0372791022692877,0.0280024592935626,0.0280670630641694,0.0241428571428571,0.256,0.212,0,86.7142857142857,85.7142857142857,83,80.1428571428571,78.8571428571429,77.5714285714286,76.4285714285714,75.4285714285714,74.8571428571429,75,75.8571428571429,76.8571428571429,77.4285714285714,78
1051,"Elmore","Alabama","2021-06-22",8,518,4.17658266045907,735.562008564009,-0.0187560531182122,3.94931221730401,4.03960631708073,4.04529028863158,-36.955919040712,3.79565362258076,4.12065639594714,4.1040893340434,4.61370508843793,0.145106931898895,-35.714285714286,0.00312774706225837,0.00525528237480891,0.0912059137449085,0.0133904364066346,0.0173570912655425,0.0125714285714286,0.313,0.25,0,163.857142857143,153,138.714285714286,127,119.285714285714,110.285714285714,100.857142857143,91.8571428571429,82.8571428571429,73.8571428571429,70.1428571428571,67,66,65.1428571428571
1053,"Escambia","Alabama","2021-06-22",1,518,3.92902058179672,657.701551656057,-0.0272032392158074,3.60991205400853,3.73636129080072,3.73859790728607,-25.4803178055784,4.36705950841347,4.15132408972815,4.16538282513906,3.88303546855489,0.191878101231554,2.28571428571461,0.0494188496386193,0.0558671100778237,0.111488071262899,0.0565798787009081,0.0601580568036254,0.0144285714285714,0.255,0.197,0,44.8571428571429,43.8571428571429,43.7142857142857,44.1428571428571,44.5714285714286,46,48.5714285714286,50.2857142857143,51.7142857142857,51.8571428571429,52,52.4285714285714,52.1428571428571,50.8571428571429
1055,"Etowah","Alabama","2021-06-22",17,518,5.295456134267,1235.61937254261,-0.00732814028446871,5.20751845085338,5.23897770333442,5.24415915227572,-94.5870512371337,5.28346849437183,5.28259293077517,5.28264795632912,5.25152520504128,0.000143703510256275,8.57142857142722,0.000165462004072225,0.0001640494220884,0.00226375964434827,0.0024291020765127,0.00241871098789737,0.0702857142857143,0.324,0.274,0,196.714285714286,197.714285714286,191.428571428571,189.142857142857,189.857142857143,190,190.857142857143,193.857142857143,194.571428571429,196.142857142857,197.428571428571,199.714285714286,199.857142857143,199.428571428571
1057,"Fayette","Alabama","2021-06-22",8,518,3.74444930526875,878.476813703054,-0.0102000436833721,3.60547894083035,3.67293307486839,3.67304899948515,-67.9553149061408,4.18812523007152,3.93804345672289,3.95164668355661,3.59142411796322,0.196848326249593,6.00000000000025,0.0374786954772485,0.0429307535693626,0.118488965567909,0.0517016350526463,0.0553345395800435,0.115857142857143,0.293,0.258,0,29,29.1428571428571,30.5714285714286,31.5714285714286,32.7142857142857,34,36.2857142857143,38.4285714285714,40.1428571428571,41,41.7142857142857,42.5714285714286,42.7142857142857,42.2857142857143
1059,"Franklin","Alabama","2021-06-22",7,518,3.71705033108063,-87.9326175147199,0.00616682791452392,3.77984997541199,3.7629066900205,3.7602181264823,112.39930644529,4.08521701474269,3.95799434898589,3.9569940535612,3.73084365321297,0.135546706958719,-0.571428571428747,0.0580540197643304,0.0575729899578327,0.0990480759928331,0.0648212955015899,0.0645521854988745,0.169857142857143,0.314,0.264,0,29.7142857142857,33.1428571428571,35.4285714285714,37.4285714285714,39.2857142857143,40.4285714285714,41.7142857142857,41.5714285714286,41,40.7142857142857,40.5714285714286,40.5714285714286,41,41.1428571428571
1061,"Geneva","Alabama","2021-06-22",12,518,3.11033565629299,427.041198877172,0.0356469489512585,3.49193238295194,3.35654527936968,3.3598642989518,19.4447828201991,2.46835216831207,2.67923394814671,2.67500877983197,3.02390315052069,0.412142798840148,1.85714285714269,0.18584868276664,0.189509489369308,0.206403282128739,0.138602953438177,0.13996138184644,0.0391428571428571,0.277,0.233,0,34.2857142857143,30.1428571428571,26.4285714285714,23.7142857142857,22.8571428571429,21.7142857142857,20.5714285714286,20.1428571428571,19.8571428571429,19.8571428571429,20,20.4285714285714,21.5714285714286,22.4285714285714
1063,"Greene","Alabama","2021-06-22",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0285714285714286,0.39,0.303,0,6.57142857142857,6.85714285714286,7,7.28571428571429,7.42857142857143,7.57142857142857,7.57142857142857,7.57142857142857,7.42857142857143,7.42857142857143,7.42857142857143,7.57142857142857,7.71428571428571,7.85714285714286
1065,"Hale","Alabama","2021-06-22",4,518,3.00991690854595,764.6304765269,-0.0120168539691027,2.87960444297026,2.92079964945177,2.92579893076223,-57.6812518769171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0687142857142857,0.405,0.352,0,22.7142857142857,21.4285714285714,20.4285714285714,20,19.8571428571429,19.7142857142857,19.5714285714286,19.7142857142857,20,20.2857142857143,20.2857142857143,20.4285714285714,20.4285714285714,20.2857142857143
1067,"Henry","Alabama","2021-06-22",6,NA,NA,NA,NA,NA,NA,NA,NA,2.35243548574679,2.69522283880279,2.67003267073576,3.25809653802148,NA,NA,NA,NA,NA,NA,NA,0.0778571428571429,0.35,0.29,0,41.8571428571429,40,37.8571428571429,35.2857142857143,32.2857142857143,29,26,23,19.8571428571429,17.1428571428571,15.2857142857143,13.8571428571429,13,12
