"fips","date.x","days_from_start.x","county","state","log_rolled_cases.x","r.lm","t0.lm","predicted.lm","r.slm","t0.slm","predicted.slm","date.y","days_from_start.y","log_rolled_cases.y","lm.mse","slm.mse","lm.mape","slm.mape"
1001,2020-04-23,93,"Autauga","Alabama",3.08452777233712,0.0100823081054114,-213.027878885214,3.155103929075,0.00455942091771081,-579.483921521495,3.1164437187611,2020-04-30,100,3.31158522297247,0.0244863953398242,0.0380802066658751,0.0472526851527034,0.0589269159850306
1003,2020-04-23,93,"Baldwin","Alabama",4.66881545114845,0.0697767495213596,24.5953516884264,5.15725269779797,0.0803143845441137,32.7175404323495,5.23101614295725,2020-04-30,100,4.85981240436167,0.0884707281594702,0.137792215547332,0.0612040689408802,0.0763823184332014
1015,2020-04-23,93,"Calhoun","Alabama",4.26267987704132,0.0342559502339642,-31.948373703609,4.50247152867906,0.0469649923791798,0.104551191546677,4.59143482369557,2020-04-30,100,4.10146202999096,0.160808618038082,0.2400733385707,0.0977723299047545,0.119462959823058
1017,2020-04-23,93,"Chambers","Alabama",5.42809171029485,0.0462126287764308,-26.9802993735887,5.75158011172986,0.0627939233088948,2.98518404252917,5.86764917345711,2020-04-30,100,5.2634301075476,0.238290426583148,0.365080679608569,0.0927437040500027,0.114795685240141
1021,2020-04-23,93,"Chilton","Alabama",3.52636052461616,0.0362705631181202,-7.27952679419894,3.780254466443,0.0497322462053686,18.1050147477704,3.87448624805374,2020-04-30,100,3.50941096630239,0.0733562015684197,0.133279961345831,0.0771763417682552,0.104027509247801
1025,2020-04-23,93,"Clarke","Alabama",3.17805383034795,0.0253845136383078,-33.2533020844135,3.3557454258161,0.0110553637175864,-193.00517356577,3.25544137637105,2020-04-30,100,3.00991690854595,0.119597363357272,0.0602822643007997,0.114896366835993,0.0815718424412294
1031,2020-04-23,93,"Coffee","Alabama",4.16333743370905,0.109327723875267,54.242963434396,4.92863150083592,0.0736384837898687,37.6401283448944,4.67880682023813,2020-04-30,100,4.5155580272984,0.170629694540352,0.0266501683962786,0.0914778353063609,0.0361525180172247
1043,2020-04-23,93,"Cullman","Alabama",3.62243435470578,0.0398910689840667,-1.1618736726666,3.90167183759425,0.0569028611191033,25.0456938161777,4.02075438253951,2020-04-30,100,3.54302757710137,0.128625705584482,0.228222900634122,0.101225365224589,0.134835757002199
1049,2020-04-23,93,"DeKalb","Alabama",3.7744016275521,0.0736245555590497,41.7590960123528,4.28977351646545,0.0459070785658165,13.5381773350049,4.09575117751282,2020-04-30,100,4.07024701064304,0.048191886758595,0.00065046252772131,0.0539344431058803,0.00626599977914985
1051,2020-04-23,93,"Elmore","Alabama",3.98367899433458,0.0776868011284496,41.1661933231656,4.52748660223373,0.0738614779790152,38.8183326401971,4.50070934018769,2020-04-30,100,4.09672268462707,0.185557552711836,0.163205217871053,0.105148420034165,0.0986121557791978
1055,2020-04-23,93,"Etowah","Alabama",4.57618264911484,0.0540716739318936,7.19256370876051,4.95468436663809,0.0695968868433206,24.8839417247457,5.06336085701808,2020-04-30,100,4.56731996185699,0.150051182091417,0.246056569672215,0.0848121892085715,0.108606556865661
1069,2020-04-23,93,"Houston","Alabama",4.14991441337691,0.0708030654479575,32.8717508059302,4.64553587151261,0.0832753616871286,40.9037472714575,4.73284194518681,2020-04-30,100,4.13630876132113,0.259312249753967,0.355851839452923,0.123111484073262,0.144218726958658
1071,2020-04-23,93,"Jackson","Alabama",3.49650756146648,0.0439569746184146,12.573310825584,3.80420638379538,0.0373522194485563,-0.675498615757366,3.75797309760637,2020-04-30,100,3.43858491373377,0.133679059370011,0.102008811997438,0.106329050825911,0.0928836111032062
1073,2020-04-23,93,"Jefferson","Alabama",6.14173013872367,-0.000314969257643491,19790.412466219,6.13952535392017,0.0108533598815548,-485.316170281482,6.21770365789455,2020-04-30,100,6.07534603108868,0.00411898547910744,0.0202656939097991,0.010563895867505,0.0234320195224105
1081,2020-04-23,93,"Lee","Alabama",5.53282467651256,0.0375167595857086,-57.2433515244258,5.79544199361252,0.0524598977893505,-16.2982323343496,5.90004396103802,2020-04-30,100,5.52203218323054,0.0747529244131128,0.14289290416117,0.0495125347534705,0.0684551928102546
1089,2020-04-23,93,"Madison","Alabama",4.8317364445798,-0.0151123586717568,421.589709721671,4.7259499338775,0.0216087265855105,-147.849574487392,4.98299753067837,2020-04-30,100,4.36763789722178,0.12838751561237,0.37866747848783,0.0820379447855875,0.140890716661291
1091,2020-04-23,93,"Marengo","Alabama",3.32708940950844,0.0364679111361318,2.27226944819122,3.58236478746136,0.0199225264198174,-69.7539202686492,3.46654709444716,2020-04-30,100,3.47903986842609,0.0106760388936449,0.000156069401688681,0.0296992627112414,0.00359086830027726
1093,2020-04-23,93,"Marion","Alabama",3.99688922607139,0.058780265286377,21.8296551345605,4.40835108307603,0.0836152536800691,41.0377205707369,4.58219600183187,2020-04-30,100,4.02279741093005,0.148651634105245,0.31292678350294,0.0958421796480263,0.139057112193101
1095,2020-04-23,93,"Marshall","Alabama",5.17534230418923,0.0976495171482385,39.8365761794741,5.8588889242269,0.11662236221983,47.4280697301537,5.99169883972804,2020-04-30,100,5.61573159653347,0.0591254860110104,0.141351367955329,0.0432993143482016,0.0669489338533657
1097,2020-04-23,93,"Mobile","Alabama",6.4931052612969,0.0784110050746756,8.56292880050083,7.04198229681963,0.100783504128666,25.8638459174086,7.19858979019756,2020-04-30,100,6.69738691915665,0.118745974306691,0.251204317939654,0.0514522129037113,0.0748355854441251
1101,2020-04-23,93,"Montgomery","Alabama",5.34846715023351,0.0849524763436424,28.5974739662872,5.943134484639,0.0893752562760424,31.462809864024,5.9740939441658,2020-04-30,100,5.44981145954673,0.243367607086189,0.274872123678345,0.0905211177953853,0.0962019490969096
1103,2020-04-23,93,"Morgan","Alabama",3.47019025314911,0.0015755882826817,-2186.60355903501,3.48121937112788,0.0163143766567298,-133.028787908685,3.58439088974622,2020-04-30,100,3.58351893845611,0.0104652014755429,7.60299052320381e-07,0.0285472378087398,0.000243322640422072
1107,2020-04-23,93,"Pickens","Alabama",3.60316593583991,0.0652472608048055,37.3410542979056,4.05989676147354,0.0405861606155257,6.25568267360239,3.88726906014859,2020-04-30,100,3.54715129428523,0.262907914122158,0.115680094655877,0.144551338425961,0.0958847643209665
1109,2020-04-23,93,"Pike","Alabama",3.64507683145554,0.0781742857246503,46.6765587923867,4.1922968315281,0.0351727371384914,-5.06731050776305,3.89128599142498,2020-04-30,100,3.92902058179672,0.069314383672619,0.0014238993105226,0.0670081116273978,0.00960407042573412
1111,2020-04-23,93,"Randolph","Alabama",3.97834564835922,0.0829005366964736,43.3798548734896,4.55864940523453,0.0834513291625718,43.6710550710503,4.56250495249722,2020-04-30,100,3.90916177314711,0.421834184234523,0.426857310003306,0.16614498702737,0.167131271936113
1113,2020-04-23,93,"Russell","Alabama",3.80348283685294,0.077317605269351,43.4917555556348,4.3447060737384,0.0476240088230595,15.4290896794285,4.13685089861436,2020-04-30,100,3.8255309740747,0.269542784110807,0.0969200954153758,0.135713212932296,0.0813795331025791
1115,2020-04-23,93,"St. Clair","Alabama",3.80666248977032,0.026960336712253,-50.197264218403,3.99538484675609,0.0338986350506167,-22.2183677298215,4.04395293512464,2020-04-30,100,3.68530163276605,0.0961515995983916,0.128630756683508,0.0841405249527162,0.0973193887767044
1117,2020-04-23,93,"Shelby","Alabama",5.25823914298063,0.0149413581569079,-264.177616434703,5.36282865007898,0.0252330281004879,-121.14847738034,5.43487033968404,2020-04-30,100,5.15905529921453,0.0415235785225268,0.0760739365491985,0.0394981908597638,0.0534623151861747
1119,2020-04-23,93,"Sumter","Alabama",3.67449071666184,0.076793669617402,44.6974002273519,4.21204640398365,0.046730479992408,16.517808165666,4.00160407660869,2020-04-30,100,3.81928095372953,0.15426469891332,0.0332417211364094,0.10283753801107,0.0477375519339895
1121,2020-04-23,93,"Talladega","Alabama",3.74782198974739,0.043574361433612,5.69407491388712,4.05284251978267,0.0535736041680266,20.7760928565438,4.12283721892357,2020-04-30,100,3.68887945411394,0.132469113170983,0.188319341638575,0.0986649388238569,0.117639453988033
1123,2020-04-23,93,"Tallapoosa","Alabama",5.29186804286813,0.132255768443308,51.6629430747815,6.21765842197129,0.14788796879889,55.3453241236035,6.32708382446036,2020-04-30,100,5.50823092909137,0.50328736765389,0.670520064254181,0.128794072364164,0.148659870276003
1125,2020-04-23,93,"Tuscaloosa","Alabama",4.86972984101902,0.0430827810970349,-21.5875911159271,5.17130930869826,0.0550803367476677,1.95596301114698,5.25529219825269,2020-04-30,100,4.90421601709019,0.0713388264220341,0.123254484979645,0.0544619753039641,0.0715866062871359
