"fips","date.x","days_from_start.x","county","state","log_rolled_cases.x","r.lm","t0.lm","predicted.lm","r.slm","t0.slm","predicted.slm","date.y","days_from_start.y","log_rolled_cases.y","lm.mse","slm.mse","lm.mape","slm.mape"
1001,2021-02-02,378,"Autauga","Alabama",6.75792857063493,-0.0458937446805573,525.251626941174,6.43667235787103,0,377,6.75792857063493,2021-02-09,385,6.61472560020376,0.031702957105197,0.0205070907403115,0.026917706507318,0.0216491173007633
1003,2021-02-02,378,"Baldwin","Alabama",8.00608181254043,-0.018032114740631,821.990176842691,7.87985700935601,0,377,8.00608181254043,2021-02-09,385,7.88333865354528,1.21218462606698e-05,0.0150658830801081,0.000441645899317432,0.015569946235907
1005,2021-02-02,378,"Barbour","Alabama",5.73380349091106,-0.0210341545454255,650.594911220619,5.58656440909308,0,377,5.73380349091106,2021-02-09,385,5.67822043660597,0.00840082737944465,0.00308947592588186,0.0161416818061542,0.00978881586680826
1007,2021-02-02,378,"Bibb","Alabama",5.66642668811243,-0.0496607217341528,492.102785667239,5.31880163597336,0,377,5.66642668811243,2021-02-09,385,5.34096626269539,0.000491270677726725,0.105924488512643,0.0041499282399211,0.0609366188455938
1009,2021-02-02,378,"Blount","Alabama",6.5206211275587,-0.0168982846494165,763.874735977055,6.40233313501278,0,377,6.5206211275587,2021-02-09,385,6.45744222593716,0.00303701190251186,0.00399157361010331,0.00853419806111925,0.00978388956664086
1011,2021-02-02,378,"Bullock","Alabama",4.94571574799694,-0.0181273845925493,650.831181064572,4.8188240558491,0,377,4.94571574799694,2021-02-09,385,4.93447393313069,0.0133748941152474,0.000126378401487081,0.0234371239667727,0.00227821952625444
1013,2021-02-02,378,"Butler","Alabama",5.27446368766863,-0.00656218176934051,1181.7667765181,5.22852841528325,0,377,5.27446368766863,2021-02-09,385,5.20557531484942,0.000526844819525544,0.00474560790967915,0.00440933019801966,0.013233575282775
1015,2021-02-02,378,"Calhoun","Alabama",7.39088664687343,-0.0268653409910874,653.108611103256,7.20282925993582,0,377,7.39088664687343,2021-02-09,385,7.24534933510808,0.00180795679265457,0.0211811091158853,0.00586860249321918,0.0200869971942052
1017,2021-02-02,378,"Chambers","Alabama",6.40381068841717,-0.0238329037421432,646.696200752636,6.23698036222217,0,377,6.40381068841717,2021-02-09,385,6.16751649088834,0.00482522942068299,0.0558349477857953,0.0112628594404983,0.0383126981302645
1019,2021-02-02,378,"Cherokee","Alabama",5.23644196282995,-0.0474866662659902,488.27183785652,4.90403529896802,0,377,5.23644196282995,2021-02-09,385,4.92725368515721,0.000539093457230242,0.0955973910502379,0.00471223681036153,0.0627506309659149
1021,2021-02-02,378,"Chilton","Alabama",5.83731386728072,-0.0574824354133544,479.549522481168,5.43493681938724,0,377,5.83731386728072,2021-02-09,385,5.57215403217776,0.0188285634859991,0.0703097381518288,0.02462552398913,0.047586594622426
1023,2021-02-02,378,"Choctaw","Alabama",3.50512830451039,0.0305034542934129,263.09077461213,3.71865248456428,0.0305034542934148,263.090774612137,3.71865248456429,2021-02-09,385,3.38196601973427,0.11335777559973,0.113357775599739,0.0995534735906263,0.0995534735906303
